strAudioPath,pcm_time(UTC ms),sr_result
msc_log_2017-07-04Tue17-03-10.739000.pcm,1499158990739.0,明天的气温情况呢
msc_log_2017-07-04Tue17-03-15.428000.pcm,1499158995428.0,后天会降温吗
msc_log_2017-07-04Tue17-03-19.895000.pcm,1499158999895.0,明天的空气质量怎么样
msc_log_2017-07-04Tue17-03-24.920000.pcm,1499159004920.0,后天的空气质量呢
msc_log_2017-07-04Tue17-03-29.727000.pcm,1499159009727.0,你好今天山东的天气情况如何
msc_log_2017-07-04Tue17-03-34.761000.pcm,1499159014761.0,空气质量怎么样
msc_log_2017-07-04Tue17-03-38.138000.pcm,1499159018138.0,山东今天的风力是多少
msc_log_2017-07-04Tue17-03-43.029000.pcm,1499159023029.0,明天的天气情况呢
msc_log_2017-07-04Tue17-03-47.344000.pcm,1499159027344.0,明天的气温是多少
msc_log_2017-07-04Tue17-04-01.125000.pcm,1499159041125.0,帮我查询一下今天成都的天气
msc_log_2017-07-04Tue17-04-06.696000.pcm,1499159046696.0,明天成都是晴天还是下雨
msc_log_2017-07-04Tue17-04-21.343000.pcm,1499159061343.0,明天的气温情况怎么样
msc_log_2017-07-04Tue17-04-27.404000.pcm,1499159067404.0,空气质量的
msc_log_2017-07-04Tue17-04-31.436000.pcm,1499159071436.0,后天的天气如何
msc_log_2017-07-04Tue17-04-36.218000.pcm,1499159076218.0,广州明天的天气如何
msc_log_2017-07-04Tue17-04-41.771000.pcm,1499159081771.0,气温情况怎么样
msc_log_2017-07-04Tue17-04-45.979000.pcm,1499159085979.0,明天空气质量呢
msc_log_2017-07-04Tue17-04-50.435000.pcm,1499159090435.0,明天有没有大风的
msc_log_2017-07-04Tue17-05-04.893000.pcm,1499159104893.0,芜湖今天的空气质量怎么样
msc_log_2017-07-04Tue17-05-10.084000.pcm,1499159110084.0,今天下午会下雨吗
msc_log_2017-07-04Tue17-05-14.617000.pcm,1499159114617.0,那明天会下雨吗
msc_log_2017-07-04Tue17-05-19.081000.pcm,1499159119081.0,明天的气温是多少
msc_log_2017-07-04Tue17-05-24.240000.pcm,1499159124240.0,巢湖市星期六会下雨吗
msc_log_2017-07-04Tue17-05-30.010000.pcm,1499159130010.0,空气质量怎么样
msc_log_2017-07-04Tue17-05-34.655000.pcm,1499159134655.0,气温会下降吗
msc_log_2017-07-04Tue17-05-39.214000.pcm,1499159139214.0,最低温度是多少
msc_log_2017-07-04Tue17-05-43.860000.pcm,1499159143860.0,沈阳市葫芦岛今天气温是多少
msc_log_2017-07-04Tue17-05-49.778000.pcm,1499159149778.0,那明天的呢
msc_log_2017-07-04Tue17-05-53.925000.pcm,1499159153925.0,明天是多云吗
msc_log_2017-07-04Tue17-05-58.470000.pcm,1499159158470.0,明天下午会下雨吗
msc_log_2017-07-04Tue17-06-03.709000.pcm,1499159163709.0,今天蚌埠市的天气怎么样
msc_log_2017-07-04Tue17-06-09.515000.pcm,1499159169515.0,今天蚌埠市的最低温度是多少
msc_log_2017-07-04Tue17-06-15.567000.pcm,1499159175567.0,今天的空气质量怎么样
msc_log_2017-07-04Tue17-06-21.406000.pcm,1499159181406.0,风力情况呢
msc_log_2017-07-04Tue17-06-25.690000.pcm,1499159185690.0,明天黄岗是晴天还是多云
msc_log_2017-07-04Tue17-06-31.222000.pcm,1499159191222.0,最低温度是多少
msc_log_2017-07-04Tue17-06-35.864000.pcm,1499159195864.0,最高温度是多少
msc_log_2017-07-04Tue17-06-40.708000.pcm,1499159200708.0,后天的天气如何
msc_log_2017-07-04Tue17-06-45.979000.pcm,1499159205979.0,东莞明天天气怎么样
msc_log_2017-07-04Tue17-06-50.827000.pcm,1499159210827.0,后天天气情况如何
msc_log_2017-07-04Tue17-06-56.225000.pcm,1499159216225.0,大后天天气呢
msc_log_2017-07-04Tue17-07-00.761000.pcm,1499159220761.0,未来几天会明显降温吗
msc_log_2017-07-04Tue17-07-06.031000.pcm,1499159226031.0,明天六安会下雨吗
msc_log_2017-07-04Tue17-07-11.894000.pcm,1499159231894.0,那后天呢
msc_log_2017-07-04Tue17-07-16.142000.pcm,1499159236142.0,后天的气温是多少
msc_log_2017-07-04Tue17-07-20.993000.pcm,1499159240993.0,后天的空气质量怎么样
msc_log_2017-07-04Tue17-07-26.789000.pcm,1499159246789.0,今天淮南的气温是多少
msc_log_2017-07-04Tue17-07-32.570000.pcm,1499159252570.0,明天气温会回升吗
msc_log_2017-07-04Tue17-07-37.531000.pcm,1499159257531.0,今天淮南的空气质量如何
msc_log_2017-07-04Tue17-07-43.345000.pcm,1499159263345.0,今天风力风向情况呢
msc_log_2017-07-04Tue17-07-48.879000.pcm,1499159268879.0,明天阜阳有大风吗
msc_log_2017-07-04Tue17-07-54.166000.pcm,1499159274166.0,阜阳明天是晴天还是多云
msc_log_2017-07-04Tue17-08-00.398000.pcm,1499159280398.0,明天的气温情况呢
msc_log_2017-07-04Tue17-08-05.177000.pcm,1499159285177.0,后天会降温吗
msc_log_2017-07-04Tue17-08-09.830000.pcm,1499159289830.0,明天去宣城的空气质量怎么样
msc_log_2017-07-04Tue17-08-16.319000.pcm,1499159296319.0,后天的空气质量呢
msc_log_2017-07-04Tue17-08-21.034000.pcm,1499159301034.0,后天的气温是多少
msc_log_2017-07-04Tue17-08-25.633000.pcm,1499159305633.0,大后天的气温呢
msc_log_2017-07-04Tue17-08-30.198000.pcm,1499159310198.0,宿州今天的风力是多少
msc_log_2017-07-04Tue17-08-35.289000.pcm,1499159315289.0,今天的天气情况呢
msc_log_2017-07-04Tue17-08-40.152000.pcm,1499159320152.0,明天的天气呢
msc_log_2017-07-04Tue17-08-44.525000.pcm,1499159324525.0,后天的天气如何
msc_log_2017-07-04Tue17-08-49.162000.pcm,1499159329162.0,帮我查询一下北京今天的天气
msc_log_2017-07-04Tue17-08-54.863000.pcm,1499159334863.0,明天北京是晴天还是下雨
msc_log_2017-07-04Tue17-09-01.027000.pcm,1499159341027.0,明天的气温情况怎么样
msc_log_2017-07-04Tue17-09-06.070000.pcm,1499159346070.0,空气质量呢
msc_log_2017-07-04Tue17-09-10.066000.pcm,1499159350066.0,青岛明天的天气如何
msc_log_2017-07-04Tue17-09-14.849000.pcm,1499159354849.0,气温情况怎么样
msc_log_2017-07-04Tue17-09-18.987000.pcm,1499159358987.0,明天的空气质量呢
msc_log_2017-07-04Tue17-09-23.771000.pcm,1499159363771.0,明天有没有大风呢
msc_log_2017-07-04Tue17-09-29.942000.pcm,1499159369942.0,济南今天的空气质量怎么样
msc_log_2017-07-04Tue17-09-36.041000.pcm,1499159376041.0,明天的最低温度是多少
msc_log_2017-07-04Tue17-09-41.204000.pcm,1499159381204.0,后天会回温吗
msc_log_2017-07-04Tue17-09-45.730000.pcm,1499159385730.0,后天的空气质量怎么样
msc_log_2017-07-04Tue17-09-50.880000.pcm,1499159390880.0,延安今天是晴天还是下雨
msc_log_2017-07-04Tue17-09-56.332000.pcm,1499159396332.0,空气质量怎么样
msc_log_2017-07-04Tue17-10-00.382000.pcm,1499159400382.0,今天最低温度是多少
msc_log_2017-07-04Tue17-10-05.333000.pcm,1499159405333.0,明天的天气呢
msc_log_2017-07-04Tue17-10-10.043000.pcm,1499159410043.0,横山县明天会下雨吗
msc_log_2017-07-04Tue17-10-15.096000.pcm,1499159415096.0,明天最低温度是多少
msc_log_2017-07-04Tue17-10-20.021000.pcm,1499159420021.0,明天最高温度是多少
msc_log_2017-07-04Tue17-10-24.981000.pcm,1499159424981.0,那后天天气情况怎么样
msc_log_2017-07-04Tue17-10-30.295000.pcm,1499159430295.0,下载酷狗音乐
msc_log_2017-07-04Tue17-10-34.517000.pcm,1499159434517.0,安装酷狗
msc_log_2017-07-04Tue17-10-38.182000.pcm,1499159438182.0,打开软件酷狗音乐
msc_log_2017-07-04Tue17-10-42.857000.pcm,1499159442857.0,关闭酷我音乐
msc_log_2017-07-04Tue17-10-47.259000.pcm,1499159447259.0,我想下载高德地图
msc_log_2017-07-04Tue17-11-01.744000.pcm,1499159461744.0,打开高德地图
msc_log_2017-07-04Tue17-11-06.247000.pcm,1499159466247.0,导航去遵义贵州省桐梓县
msc_log_2017-07-04Tue17-11-12.844000.pcm,1499159472844.0,关闭高德地图吧
msc_log_2017-07-04Tue17-11-17.869000.pcm,1499159477869.0,下载游戏王者荣耀
msc_log_2017-07-04Tue17-11-22.574000.pcm,1499159482574.0,打开王者荣耀游戏
msc_log_2017-07-04Tue17-11-27.440000.pcm,1499159487440.0,把王者荣耀给我卸载了
msc_log_2017-07-04Tue17-11-33.097000.pcm,1499159493097.0,下载游戏阴阳师
msc_log_2017-07-04Tue17-11-37.950000.pcm,1499159497950.0,我要下载百度医生
msc_log_2017-07-04Tue17-11-43.037000.pcm,1499159503037.0,还是换个移动医疗
msc_log_2017-07-04Tue17-11-48.017000.pcm,1499159508017.0,把移动医疗安装一下
msc_log_2017-07-04Tue17-11-53.015000.pcm,1499159513015.0,打开移动医疗
msc_log_2017-07-04Tue17-11-57.078000.pcm,1499159517078.0,退出移动医疗
msc_log_2017-07-04Tue17-12-01.105000.pcm,1499159521105.0,我想下载中国广播
msc_log_2017-07-04Tue17-12-05.752000.pcm,1499159525752.0,打开广播101点幺
msc_log_2017-07-04Tue17-12-10.975000.pcm,1499159530975.0,换个音乐广播
msc_log_2017-07-04Tue17-12-15.561000.pcm,1499159535561.0,调到广播的音量
msc_log_2017-07-04Tue17-12-20.093000.pcm,1499159540093.0,关闭音乐广播
msc_log_2017-07-04Tue17-12-24.296000.pcm,1499159544296.0,我就上QQ
msc_log_2017-07-04Tue17-12-28.497000.pcm,1499159548497.0,打开QQ
msc_log_2017-07-04Tue17-12-32.191000.pcm,1499159552191.0,重新登录QQ
msc_log_2017-07-04Tue17-12-36.332000.pcm,1499159556332.0,打开QQ语音聊天
msc_log_2017-07-04Tue17-12-41.115000.pcm,1499159561115.0,退出QQ
msc_log_2017-07-04Tue17-12-44.938000.pcm,1499159564938.0,下载百度地图
msc_log_2017-07-04Tue17-12-49.096000.pcm,1499159569096.0,导航到海林大楼
msc_log_2017-07-04Tue17-12-53.871000.pcm,1499159573871.0,退出百度地图
msc_log_2017-07-04Tue17-12-57.962000.pcm,1499159577962.0,打开百度地图
msc_log_2017-07-04Tue17-13-02.029000.pcm,1499159582029.0,打开QQ音乐
msc_log_2017-07-04Tue17-13-05.809000.pcm,1499159585809.0,卸载QQ音乐
msc_log_2017-07-04Tue17-13-09.826000.pcm,1499159589826.0,重新下载新版本的QQ音乐
msc_log_2017-07-04Tue17-13-16.807000.pcm,1499159596807.0,调到QQ音乐的音量
msc_log_2017-07-04Tue17-13-21.365000.pcm,1499159601365.0,关闭QQ音乐
msc_log_2017-07-04Tue17-13-25.273000.pcm,1499159605273.0,下载今日头条
msc_log_2017-07-04Tue17-13-30.116000.pcm,1499159610116.0,帮我打开今日头条
msc_log_2017-07-04Tue17-13-34.840000.pcm,1499159614840.0,卸载今日头条
msc_log_2017-07-04Tue17-13-39.373000.pcm,1499159619373.0,换个彭湃新闻
msc_log_2017-07-04Tue17-13-44.033000.pcm,1499159624033.0,我要下载跑慢新闻
msc_log_2017-07-04Tue17-13-48.487000.pcm,1499159628487.0,我要下载中国人寿
msc_log_2017-07-04Tue17-13-52.748000.pcm,1499159632748.0,打开中国人寿
msc_log_2017-07-04Tue17-13-56.672000.pcm,1499159636672.0,换个中国平安
msc_log_2017-07-04Tue17-14-00.610000.pcm,1499159640610.0,下载中国平安
msc_log_2017-07-04Tue17-14-04.588000.pcm,1499159644588.0,卸载中国人寿
msc_log_2017-07-04Tue17-14-08.766000.pcm,1499159648766.0,帮我下载百度手机助手
msc_log_2017-07-04Tue17-14-14.557000.pcm,1499159654557.0,百度手机助手打开
msc_log_2017-07-04Tue17-14-20.258000.pcm,1499159660258.0,退出百度手机助手
msc_log_2017-07-04Tue17-14-25.084000.pcm,1499159665084.0,放个360手机助手
msc_log_2017-07-04Tue17-14-38.890000.pcm,1499159678890.0,关闭后台百度手机助手
msc_log_2017-07-04Tue17-14-44.181000.pcm,1499159684181.0,格力空调下载
msc_log_2017-07-04Tue17-14-48.864000.pcm,1499159688864.0,打开格力空调
msc_log_2017-07-04Tue17-14-52.933000.pcm,1499159692933.0,把房间的温度调至二十度
msc_log_2017-07-04Tue17-14-59.423000.pcm,1499159699423.0,把温度调低一点
msc_log_2017-07-04Tue17-15-04.000000.pcm,1499159704000.0,退出格力空调
msc_log_2017-07-04Tue17-15-08.066000.pcm,1499159708066.0,打开行车记录仪
msc_log_2017-07-04Tue17-15-12.572000.pcm,1499159712572.0,找到行车记录仪灵敏度调节
msc_log_2017-07-04Tue17-15-17.693000.pcm,1499159717693.0,搜索行车记录仪的历史录像
msc_log_2017-07-04Tue17-15-23.856000.pcm,1499159723856.0,调节行车记录仪的亮度
msc_log_2017-07-04Tue17-15-29.246000.pcm,1499159729246.0,关闭行车记录仪
msc_log_2017-07-04Tue17-15-33.530000.pcm,1499159733530.0,高铁管家下载
msc_log_2017-07-04Tue17-15-37.830000.pcm,1499159737830.0,重新下载最新版本的高铁管家
msc_log_2017-07-04Tue17-15-43.711000.pcm,1499159743711.0,高铁管家打开
msc_log_2017-07-04Tue17-15-47.736000.pcm,1499159747736.0,搜索合肥到南京的高铁信息
msc_log_2017-07-04Tue17-15-53.731000.pcm,1499159753731.0,退出高铁管家
msc_log_2017-07-04Tue17-15-57.735000.pcm,1499159757735.0,帮我下载淘宝
msc_log_2017-07-04Tue17-16-01.721000.pcm,1499159761721.0,更新淘宝为最新版本
msc_log_2017-07-04Tue17-16-06.853000.pcm,1499159766853.0,打开淘宝
msc_log_2017-07-04Tue17-16-10.666000.pcm,1499159770666.0,调节淘宝皮肤颜色
msc_log_2017-07-04Tue17-16-15.701000.pcm,1499159775701.0,关闭后台运行的淘宝
msc_log_2017-07-04Tue17-16-20.811000.pcm,1499159780811.0,我要下载豆瓣f m
msc_log_2017-07-04Tue17-16-25.884000.pcm,1499159785884.0,打开豆瓣f m
msc_log_2017-07-04Tue17-16-30.854000.pcm,1499159790854.0,调节豆瓣f m的皮肤亮度
msc_log_2017-07-04Tue17-16-37.082000.pcm,1499159797082.0,把豆瓣f m的亮度调成护眼模式
msc_log_2017-07-04Tue17-16-45.521000.pcm,1499159805521.0,关闭豆瓣f m
msc_log_2017-07-04Tue17-16-50.428000.pcm,1499159810428.0,搜索腾讯视频
msc_log_2017-07-04Tue17-16-54.963000.pcm,1499159814963.0,腾讯视频下载
msc_log_2017-07-04Tue17-16-58.894000.pcm,1499159818894.0,打开腾讯视频
msc_log_2017-07-04Tue17-17-03.355000.pcm,1499159823355.0,腾讯视频更新
msc_log_2017-07-04Tue17-17-07.686000.pcm,1499159827686.0,把腾讯视频的亮度调高一点
msc_log_2017-07-04Tue17-17-14.098000.pcm,1499159834098.0,下载最新版本的网易云音乐
msc_log_2017-07-04Tue17-17-20.672000.pcm,1499159840672.0,我要打开网易云音乐
msc_log_2017-07-04Tue17-17-26.704000.pcm,1499159846704.0,调高网易云音乐的音量
msc_log_2017-07-04Tue17-17-33.175000.pcm,1499159853175.0,调节网易云亮度为夜间模式
msc_log_2017-07-04Tue17-17-41.211000.pcm,1499159861211.0,退出网易云音乐
msc_log_2017-07-04Tue17-17-46.397000.pcm,1499159866397.0,请帮我打开微博
msc_log_2017-07-04Tue17-17-51.451000.pcm,1499159871451.0,更新微博为最新版本
msc_log_2017-07-04Tue17-17-57.243000.pcm,1499159877243.0,调节微博的皮肤亮度
msc_log_2017-07-04Tue17-18-02.419000.pcm,1499159882419.0,退出微博
msc_log_2017-07-04Tue17-18-06.286000.pcm,1499159886286.0,我要打开蓝牙
msc_log_2017-07-04Tue17-18-10.427000.pcm,1499159890427.0,帮我退出蓝牙
msc_log_2017-07-04Tue17-18-14.787000.pcm,1499159894787.0,重新连接手机蓝牙
msc_log_2017-07-04Tue17-18-19.582000.pcm,1499159899582.0,后台运行手机蓝牙
msc_log_2017-07-04Tue17-18-24.906000.pcm,1499159904906.0,关闭手机蓝牙
msc_log_2017-07-04Tue17-18-29.192000.pcm,1499159909192.0,我要下载应用宝
msc_log_2017-07-04Tue17-18-42.752000.pcm,1499159922752.0,帮我打开应用宝
msc_log_2017-07-04Tue17-18-47.390000.pcm,1499159927390.0,卸载应用宝
msc_log_2017-07-04Tue17-18-51.172000.pcm,1499159931172.0,关闭后台应用宝
msc_log_2017-07-04Tue17-18-55.721000.pcm,1499159935721.0,帮我下载百度导航
msc_log_2017-07-04Tue17-19-00.485000.pcm,1499159940485.0,我要打开百度导航
msc_log_2017-07-04Tue17-19-04.891000.pcm,1499159944891.0,进入百度导航
msc_log_2017-07-04Tue17-19-09.017000.pcm,1499159949017.0,退出百度导航
msc_log_2017-07-04Tue17-19-13.538000.pcm,1499159953538.0,我要下载QQ浏览器
msc_log_2017-07-04Tue17-19-18.052000.pcm,1499159958052.0,打开QQ浏览器
msc_log_2017-07-04Tue17-19-22.050000.pcm,1499159962050.0,换个uc浏览器
msc_log_2017-07-04Tue17-19-27.342000.pcm,1499159967342.0,关闭QQ浏览器
msc_log_2017-07-04Tue17-19-31.473000.pcm,1499159971473.0,酷我音乐打开
msc_log_2017-07-04Tue17-19-35.386000.pcm,1499159975386.0,更新酷我音乐
msc_log_2017-07-04Tue17-19-39.721000.pcm,1499159979721.0,调大酷我音乐的音量
msc_log_2017-07-04Tue17-19-44.395000.pcm,1499159984395.0,调低酷我音乐屏幕亮度
msc_log_2017-07-04Tue17-19-49.857000.pcm,1499159989857.0,关闭后台的酷我音乐
msc_log_2017-07-04Tue17-19-54.271000.pcm,1499159994271.0,搜索百度视频
msc_log_2017-07-04Tue17-19-57.957000.pcm,1499159997957.0,下载百度视频
msc_log_2017-07-04Tue17-20-02.105000.pcm,1499160002105.0,打开百度视频
msc_log_2017-07-04Tue17-20-06.332000.pcm,1499160006332.0,调低百度视频的亮度
msc_log_2017-07-04Tue17-20-10.657000.pcm,1499160010657.0,退出百度视频
msc_log_2017-07-04Tue17-20-14.360000.pcm,1499160014360.0,电子狗下载
msc_log_2017-07-04Tue17-20-17.866000.pcm,1499160017866.0,把电子狗更新到最新版本
msc_log_2017-07-04Tue17-20-22.416000.pcm,1499160022416.0,打开电子狗
msc_log_2017-07-04Tue17-20-25.936000.pcm,1499160025936.0,找到电子狗的灵敏度调节
msc_log_2017-07-04Tue17-20-30.194000.pcm,1499160030194.0,调节电子狗的皮肤亮度
msc_log_2017-07-04Tue17-20-34.707000.pcm,1499160034707.0,下载一个搜狗输入法
msc_log_2017-07-04Tue17-20-39.237000.pcm,1499160039237.0,卸载搜狗输入法
msc_log_2017-07-04Tue17-20-43.358000.pcm,1499160043358.0,换个讯飞输入法
msc_log_2017-07-04Tue17-20-47.823000.pcm,1499160047823.0,安装讯飞输入法
msc_log_2017-07-04Tue17-20-52.056000.pcm,1499160052056.0,设置讯飞输入法为默认输入法
msc_log_2017-07-04Tue17-20-57.507000.pcm,1499160057507.0,打开收音机
msc_log_2017-07-04Tue17-21-01.283000.pcm,1499160061283.0,把收音机的音量调大一点
msc_log_2017-07-04Tue17-21-05.644000.pcm,1499160065644.0,关闭收音机
msc_log_2017-07-04Tue17-21-09.622000.pcm,1499160069622.0,重新打开收音机
msc_log_2017-07-04Tue17-21-14.220000.pcm,1499160074220.0,换个收音机锁屏主题
msc_log_2017-07-04Tue17-21-19.145000.pcm,1499160079145.0,搜索汽车之家
msc_log_2017-07-04Tue17-21-23.468000.pcm,1499160083468.0,打开汽车之家
msc_log_2017-07-04Tue17-21-27.497000.pcm,1499160087497.0,把汽车之家更新至最新版本
msc_log_2017-07-04Tue17-21-33.135000.pcm,1499160093135.0,更换汽车之家的皮肤颜色
msc_log_2017-07-04Tue17-21-38.172000.pcm,1499160098172.0,退出汽车之家
msc_log_2017-07-04Tue17-21-42.236000.pcm,1499160102236.0,导航犬下载
msc_log_2017-07-04Tue17-21-46.461000.pcm,1499160106461.0,打开导航犬
msc_log_2017-07-04Tue17-21-50.449000.pcm,1499160110449.0,把导航犬的音量调高一点
msc_log_2017-07-04Tue17-21-55.718000.pcm,1499160115718.0,搜索导航犬的灵敏度调节
msc_log_2017-07-04Tue17-22-00.693000.pcm,1499160120693.0,关闭导航犬
msc_log_2017-07-04Tue17-22-05.182000.pcm,1499160125182.0,安装最新版本的高德导航
msc_log_2017-07-04Tue17-22-10.482000.pcm,1499160130482.0,打开高德导航
msc_log_2017-07-04Tue17-22-15.005000.pcm,1499160135005.0,调高高德导航的音量
msc_log_2017-07-04Tue17-22-19.834000.pcm,1499160139834.0,换个百度导航
msc_log_2017-07-04Tue17-22-24.185000.pcm,1499160144185.0,退出高德导航
msc_log_2017-07-04Tue17-22-28.333000.pcm,1499160148333.0,帮我下载一洗车
msc_log_2017-07-04Tue17-22-33.203000.pcm,1499160153203.0,一洗车打开
msc_log_2017-07-04Tue17-22-37.478000.pcm,1499160157478.0,卸载一洗车
msc_log_2017-07-04Tue17-22-51.050000.pcm,1499160171050.0,换个养车点点
msc_log_2017-07-04Tue17-23-04.283000.pcm,1499160184283.0,我要下载养车点点
msc_log_2017-07-04Tue17-23-08.895000.pcm,1499160188895.0,我想下载路况通
msc_log_2017-07-04Tue17-23-13.479000.pcm,1499160193479.0,路况通更新
msc_log_2017-07-04Tue17-23-17.944000.pcm,1499160197944.0,打开路况通的语音播报
msc_log_2017-07-04Tue17-23-23.466000.pcm,1499160203466.0,调高路况通的语音音量
msc_log_2017-07-04Tue17-23-28.671000.pcm,1499160208671.0,关闭后台运行的路况通
msc_log_2017-07-04Tue17-23-33.779000.pcm,1499160213779.0,搜索由浩通
msc_log_2017-07-04Tue17-23-46.972000.pcm,1499160226972.0,油耗通下载
msc_log_2017-07-04Tue17-23-50.975000.pcm,1499160230975.0,登录有号通
msc_log_2017-07-04Tue17-23-55.234000.pcm,1499160235234.0,油耗通更新
msc_log_2017-07-04Tue17-23-59.534000.pcm,1499160239534.0,关闭油耗通
msc_log_2017-07-04Tue17-24-03.532000.pcm,1499160243532.0,搜索小熊油耗
msc_log_2017-07-04Tue17-24-07.810000.pcm,1499160247810.0,小熊油耗下载
msc_log_2017-07-04Tue17-24-12.161000.pcm,1499160252161.0,安装小熊油耗
msc_log_2017-07-04Tue17-24-16.303000.pcm,1499160256303.0,打开小熊油耗
msc_log_2017-07-04Tue17-24-20.299000.pcm,1499160260299.0,更新路况电台
