strAudioPath,pcm_time(UTC ms),sr_result,套件,是否一致,一致率:91.43%,去除套件没有结果的一致率:99.61%
msc_log_2017-07-20Thu21-15-47.770000.pcm.SpeexWb.pcm,1.50E+12,不听了退出,不听了退出,TRUE,,
msc_log_2017-07-20Thu21-15-51.193000.pcm.SpeexWb.pcm,1.50E+12,我想听我的歌,我想听我的歌,TRUE,,
msc_log_2017-07-20Thu21-15-55.299000.pcm.SpeexWb.pcm,1.50E+12,要买男唱的,要买男唱的,TRUE,,
msc_log_2017-07-20Thu21-15-58.692000.pcm.SpeexWb.pcm,1.50E+12,重新播放一遍,重新播放一遍,TRUE,,
msc_log_2017-07-20Thu21-16-02.199000.pcm.SpeexWb.pcm,1.50E+12,暂停这首歌,暂停这首歌,TRUE,,
msc_log_2017-07-20Thu21-16-05.605000.pcm.SpeexWb.pcm,1.50E+12,下一曲,下一曲,TRUE,,
msc_log_2017-07-20Thu21-16-08.947000.pcm.SpeexWb.pcm,1.50E+12,播放寂静,播放寂静,TRUE,,
msc_log_2017-07-20Thu21-16-12.159000.pcm.SpeexWb.pcm,1.50E+12,这是谁唱的,这是谁唱的,TRUE,,
msc_log_2017-07-20Thu21-16-15.633000.pcm.SpeexWb.pcm,1.50E+12,添加进我的歌单,添加进我的歌单,TRUE,,
msc_log_2017-07-20Thu21-16-19.702000.pcm.SpeexWb.pcm,1.50E+12,换一首类似的音乐,换一首类似的音乐,TRUE,,
msc_log_2017-07-20Thu21-16-23.499000.pcm.SpeexWb.pcm,1.50E+12,播放小鸡小鸡,播放小鸡小鸡,TRUE,,
msc_log_2017-07-20Thu21-16-27.347000.pcm.SpeexWb.pcm,1.50E+12,单曲循环小鸡小鸡,单曲循环小鸡小鸡,TRUE,,
msc_log_2017-07-20Thu21-16-31.296000.pcm.SpeexWb.pcm,1.50E+12,暂停这首歌,暂停这首歌,TRUE,,
msc_log_2017-07-20Thu21-16-34.752000.pcm.SpeexWb.pcm,1.50E+12,推荐几首类似的歌,推荐几首类似的歌,TRUE,,
msc_log_2017-07-20Thu21-16-38.713000.pcm.SpeexWb.pcm,1.50E+12,唱首小苹果,唱首小苹果,TRUE,,
msc_log_2017-07-20Thu21-16-42.335000.pcm.SpeexWb.pcm,1.50E+12,不要筷子兄弟的,不要筷子兄弟的,TRUE,,
msc_log_2017-07-20Thu21-16-45.929000.pcm.SpeexWb.pcm,1.50E+12,不想听小苹果了换一首,不想听小苹果了换一首,TRUE,,
msc_log_2017-07-20Thu21-16-50.266000.pcm.SpeexWb.pcm,1.50E+12,单曲循环这首歌,单曲循环这首歌,TRUE,,
msc_log_2017-07-20Thu21-16-54.199000.pcm.SpeexWb.pcm,1.50E+12,加入歌单,加入歌单,TRUE,,
msc_log_2017-07-20Thu21-16-57.358000.pcm.SpeexWb.pcm,1.50E+12,张信哲的歌曲,张信哲的歌曲,TRUE,,
msc_log_2017-07-20Thu21-17-01.545000.pcm.SpeexWb.pcm,1.50E+12,更换为信仰,更换为信仰,TRUE,,
msc_log_2017-07-20Thu21-17-04.963000.pcm.SpeexWb.pcm,1.50E+12,把这首歌分享到微博,把这首歌分享到微博,TRUE,,
msc_log_2017-07-20Thu21-17-09.489000.pcm.SpeexWb.pcm,1.50E+12,再放一遍,再放一遍,TRUE,,
msc_log_2017-07-20Thu21-17-12.704000.pcm.SpeexWb.pcm,1.50E+12,卓依婷唱的歌,卓依婷唱的歌,TRUE,,
msc_log_2017-07-20Thu21-17-16.402000.pcm.SpeexWb.pcm,1.50E+12,搜她的闽南语歌曲,搜她的闽南语歌曲,TRUE,,
msc_log_2017-07-20Thu21-17-20.773000.pcm.SpeexWb.pcm,1.50E+12,收藏,收藏,TRUE,,
msc_log_2017-07-20Thu21-17-23.874000.pcm.SpeexWb.pcm,1.50E+12,爱不是取消收藏,爱不是取消收藏,TRUE,,
msc_log_2017-07-20Thu21-17-28.100000.pcm.SpeexWb.pcm,1.50E+12,下一曲,下一曲,TRUE,,
msc_log_2017-07-20Thu21-17-31.182000.pcm.SpeexWb.pcm,1.50E+12,我想听狮子合唱团,我想听狮子合唱团,TRUE,,
msc_log_2017-07-20Thu21-17-35.583000.pcm.SpeexWb.pcm,1.50E+12,这首是平凡之路吗,这首是平凡之路吗,TRUE,,
msc_log_2017-07-20Thu21-17-39.508000.pcm.SpeexWb.pcm,1.50E+12,有狮子合唱团现场版的歌曲吗,有狮子合唱团现场版的歌曲吗,TRUE,,
msc_log_2017-07-20Thu21-17-44.609000.pcm.SpeexWb.pcm,1.50E+12,添加进我的歌单里,添加进我的歌单里,TRUE,,
msc_log_2017-07-20Thu21-17-48.555000.pcm.SpeexWb.pcm,1.50E+12,刀郎的谢谢你,刀郎的谢谢你,TRUE,,
msc_log_2017-07-20Thu21-17-52.597000.pcm.SpeexWb.pcm,1.50E+12,声音加到十五,声音加到十五,TRUE,,
msc_log_2017-07-20Thu21-17-56.372000.pcm.SpeexWb.pcm,1.50E+12,下载这首歌,下载这首歌,TRUE,,
msc_log_2017-07-20Thu21-17-59.831000.pcm.SpeexWb.pcm,1.50E+12,要h q高品质的,要h q高品质的,TRUE,,
msc_log_2017-07-20Thu21-18-04.025000.pcm.SpeexWb.pcm,1.50E+12,退出音乐,退出音乐,TRUE,,
msc_log_2017-07-20Thu21-18-07.146000.pcm.SpeexWb.pcm,1.50E+12,单曲一路上有你,单曲一路上有你,TRUE,,
msc_log_2017-07-20Thu21-18-11.010000.pcm.SpeexWb.pcm,1.50E+12,张学友演唱会版的,张学友演唱会版的,TRUE,,
msc_log_2017-07-20Thu21-18-15.109000.pcm.SpeexWb.pcm,1.50E+12,下载个唱吧软件我要唱这首歌,下载个唱吧软件我要唱这首歌,TRUE,,
msc_log_2017-07-20Thu21-18-20.093000.pcm.SpeexWb.pcm,1.50E+12,关闭音乐,关闭音乐,TRUE,,
msc_log_2017-07-20Thu21-18-23.148000.pcm.SpeexWb.pcm,1.50E+12,播放量量,播放量量,TRUE,,
msc_log_2017-07-20Thu21-18-26.498000.pcm.SpeexWb.pcm,1.50E+12,播放现场版的娘娘,播放现场版的娘娘,TRUE,,
msc_log_2017-07-20Thu21-18-30.627000.pcm.SpeexWb.pcm,1.50E+12,播放电视剧三生三世里的其他歌曲,播放电视剧三生三世里的其他歌曲,TRUE,,
msc_log_2017-07-20Thu21-18-36.029000.pcm.SpeexWb.pcm,1.50E+12,播放模式设置为随机,播放模式设置为随机,TRUE,,
msc_log_2017-07-20Thu21-18-40.148000.pcm.SpeexWb.pcm,1.50E+12,屏幕暗一点,屏幕暗一点,TRUE,,
msc_log_2017-07-20Thu21-18-43.400000.pcm.SpeexWb.pcm,1.50E+12,歌曲爱情,歌曲爱情,TRUE,,
msc_log_2017-07-20Thu21-18-47.063000.pcm.SpeexWb.pcm,1.50E+12,不要听莫文蔚唱的,不要听莫文蔚唱的,TRUE,,
msc_log_2017-07-20Thu21-18-50.993000.pcm.SpeexWb.pcm,1.50E+12,这是谁唱的,这是谁唱的,TRUE,,
msc_log_2017-07-20Thu21-18-54.382000.pcm.SpeexWb.pcm,1.50E+12,播放她的其他歌曲,播放她的其他歌曲,TRUE,,
msc_log_2017-07-20Thu21-18-58.450000.pcm.SpeexWb.pcm,1.50E+12,收藏收藏,收藏收藏,TRUE,,
msc_log_2017-07-20Thu21-19-01.791000.pcm.SpeexWb.pcm,1.50E+12,张杰的歌,张杰的歌,TRUE,,
msc_log_2017-07-20Thu21-19-05.093000.pcm.SpeexWb.pcm,1.50E+12,选择这就是爱,选择这就是爱,TRUE,,
msc_log_2017-07-20Thu21-19-08.762000.pcm.SpeexWb.pcm,1.50E+12,暂停换最美的太阳,暂停换最美的太阳,TRUE,,
msc_log_2017-07-20Thu21-19-12.975000.pcm.SpeexWb.pcm,1.50E+12,进入休眠模式,进入休眠模式,TRUE,,
msc_log_2017-07-20Thu21-19-16.644000.pcm.SpeexWb.pcm,1.50E+12,听离别的秋天,听离别的秋天,TRUE,,
msc_log_2017-07-20Thu21-19-20.631000.pcm.SpeexWb.pcm,1.50E+12,这首歌出自哪个专辑,这首歌出自哪个专辑,TRUE,,
msc_log_2017-07-20Thu21-19-25.097000.pcm.SpeexWb.pcm,1.50E+12,他还出过哪些专辑,他还出过哪些专辑,TRUE,,
msc_log_2017-07-20Thu21-19-29.215000.pcm.SpeexWb.pcm,1.50E+12,播放它的下载量最高的一首,播放它的下载量最高的一首,TRUE,,
msc_log_2017-07-20Thu21-19-33.895000.pcm.SpeexWb.pcm,1.50E+12,声音加大,声音加大,TRUE,,
msc_log_2017-07-20Thu21-19-37.031000.pcm.SpeexWb.pcm,1.50E+12,放一首夜色,放一首夜色,TRUE,,
msc_log_2017-07-20Thu21-19-40.500000.pcm.SpeexWb.pcm,1.50E+12,不听歌了打开导航,不听歌了打开导航,TRUE,,
msc_log_2017-07-20Thu21-19-44.725000.pcm.SpeexWb.pcm,1.50E+12,导航到最近的酒吧,导航到最近的酒吧,TRUE,,
msc_log_2017-07-20Thu21-19-49.067000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu21-19-52.257000.pcm.SpeexWb.pcm,1.50E+12,来首刘德华的歌,来首刘德华的歌,TRUE,,
msc_log_2017-07-20Thu21-19-56.437000.pcm.SpeexWb.pcm,1.50E+12,播放她的其他歌曲,播放她的其他歌曲,TRUE,,
msc_log_2017-07-20Thu21-20-00.583000.pcm.SpeexWb.pcm,1.50E+12,上一首,上一首,TRUE,,
msc_log_2017-07-20Thu21-20-03.546000.pcm.SpeexWb.pcm,1.50E+12,再唱一首,再唱一首,TRUE,,
msc_log_2017-07-20Thu21-20-06.718000.pcm.SpeexWb.pcm,1.50E+12,还是要现场版的吧,还是要现场版的吧,TRUE,,
msc_log_2017-07-20Thu21-20-10.683000.pcm.SpeexWb.pcm,1.50E+12,来一首真的爱你,来一首真的爱你,TRUE,,
msc_log_2017-07-20Thu21-20-14.542000.pcm.SpeexWb.pcm,1.50E+12,快进到一分钟处,快进到一分钟处,TRUE,,
msc_log_2017-07-20Thu21-20-18.313000.pcm.SpeexWb.pcm,1.50E+12,继续快进,继续快进,TRUE,,
msc_log_2017-07-20Thu21-20-21.526000.pcm.SpeexWb.pcm,1.50E+12,暂停吧,暂停吧,TRUE,,
msc_log_2017-07-20Thu21-20-24.647000.pcm.SpeexWb.pcm,1.50E+12,播放音乐深奥的幸福,播放音乐深奥的幸福,TRUE,,
msc_log_2017-07-20Thu21-20-28.936000.pcm.SpeexWb.pcm,1.50E+12,这首歌有英文的吗,这首歌有英文的吗,TRUE,,
msc_log_2017-07-20Thu21-20-33.031000.pcm.SpeexWb.pcm,1.50E+12,上一曲,上一曲,TRUE,,
msc_log_2017-07-20Thu21-20-36.173000.pcm.SpeexWb.pcm,1.50E+12,单曲循环这首歌,单曲循环这首歌,TRUE,,
msc_log_2017-07-20Thu21-20-40.111000.pcm.SpeexWb.pcm,1.50E+12,歌曲成都,歌曲成都,TRUE,,
msc_log_2017-07-20Thu21-20-43.599000.pcm.SpeexWb.pcm,1.50E+12,搜索其他人唱的成都,搜索其他人唱的成都,TRUE,,
msc_log_2017-07-20Thu21-20-47.841000.pcm.SpeexWb.pcm,1.50E+12,单曲循环,单曲循环,TRUE,,
msc_log_2017-07-20Thu21-20-51.200000.pcm.SpeexWb.pcm,1.50E+12,把这首歌推荐给我的微信好友,把这首歌推荐给我的微信好友,TRUE,,
msc_log_2017-07-20Thu21-20-56.407000.pcm.SpeexWb.pcm,1.50E+12,云菲菲歌曲,云菲菲歌曲,TRUE,,
msc_log_2017-07-20Thu21-20-59.937000.pcm.SpeexWb.pcm,1.50E+12,我要放云菲菲的白狐,我要放云菲菲的白狐,TRUE,,
msc_log_2017-07-20Thu21-21-04.434000.pcm.SpeexWb.pcm,1.50E+12,顺序播放云菲菲其他歌曲,顺序播放云菲菲其他歌曲,TRUE,,
msc_log_2017-07-20Thu21-21-09.176000.pcm.SpeexWb.pcm,1.50E+12,云菲菲有没有唱过英文歌曲,云菲菲有没有唱过英文歌曲,TRUE,,
msc_log_2017-07-20Thu21-21-13.912000.pcm.SpeexWb.pcm,1.50E+12,暂停播放,暂停播放,TRUE,,
msc_log_2017-07-20Thu21-21-17.140000.pcm.SpeexWb.pcm,1.50E+12,播放歌曲菊花台,播放歌曲菊花台,TRUE,,
msc_log_2017-07-20Thu21-21-21.231000.pcm.SpeexWb.pcm,1.50E+12,换双截棍,换双截棍,TRUE,,
msc_log_2017-07-20Thu21-21-24.589000.pcm.SpeexWb.pcm,1.50E+12,太吵了换一首安静点的歌,太吵了换一首安静点的歌,TRUE,,
msc_log_2017-07-20Thu21-21-28.972000.pcm.SpeexWb.pcm,1.50E+12,继续播放,继续播放,TRUE,,
msc_log_2017-07-20Thu21-21-32.123000.pcm.SpeexWb.pcm,1.50E+12,播放张宇的歌,播放张宇的歌,TRUE,,
msc_log_2017-07-20Thu21-21-35.992000.pcm.SpeexWb.pcm,1.50E+12,查看张宇在我是歌手唱过的歌曲,查看张宇在我是歌手唱过的歌曲,TRUE,,
msc_log_2017-07-20Thu21-21-41.910000.pcm.SpeexWb.pcm,1.50E+12,按顺序播放吧,按顺序播放吧,TRUE,,
msc_log_2017-07-20Thu21-21-45.399000.pcm.SpeexWb.pcm,1.50E+12,这首好听加入歌单,这首好听加入歌单,TRUE,,
msc_log_2017-07-20Thu21-21-49.672000.pcm.SpeexWb.pcm,1.50E+12,西海情歌,西海情歌,TRUE,,
msc_log_2017-07-20Thu21-21-53.266000.pcm.SpeexWb.pcm,1.50E+12,音量调整为适中,音量调整为适中,TRUE,,
msc_log_2017-07-20Thu21-21-57.436000.pcm.SpeexWb.pcm,1.50E+12,快进三十秒,快进三十秒,TRUE,,
msc_log_2017-07-20Thu21-22-00.914000.pcm.SpeexWb.pcm,1.50E+12,继续播放,继续播放,TRUE,,
msc_log_2017-07-20Thu21-22-04.616000.pcm.SpeexWb.pcm,1.50E+12,请播放五环之歌,请播放五环之歌,TRUE,,
msc_log_2017-07-20Thu21-22-08.887000.pcm.SpeexWb.pcm,1.50E+12,搜索岳云鹏的其他歌,搜索岳云鹏的其他歌,TRUE,,
msc_log_2017-07-20Thu21-22-13.621000.pcm.SpeexWb.pcm,1.50E+12,我想听岳云鹏与李健合唱的那首歌,我想听岳云鹏与李健合唱的那首歌,TRUE,,
msc_log_2017-07-20Thu21-22-19.350000.pcm.SpeexWb.pcm,1.50E+12,添加进入我喜欢的歌单,添加进入我喜欢的歌单,TRUE,,
msc_log_2017-07-20Thu21-22-24.042000.pcm.SpeexWb.pcm,1.50E+12,播放刘德华的爱你一万年,播放刘德华的爱你一万年,TRUE,,
msc_log_2017-07-20Thu21-22-28.683000.pcm.SpeexWb.pcm,1.50E+12,我想听听演唱会版的,我想听听演唱会版的,TRUE,,
msc_log_2017-07-20Thu21-22-33.326000.pcm.SpeexWb.pcm,1.50E+12,单曲循环这首歌,单曲循环这首歌,TRUE,,
msc_log_2017-07-20Thu21-22-37.124000.pcm.SpeexWb.pcm,1.50E+12,下一首歌曲,下一首歌曲,TRUE,,
msc_log_2017-07-20Thu21-22-40.535000.pcm.SpeexWb.pcm,1.50E+12,播放邓丽君的歌曲,播放邓丽君的歌曲,TRUE,,
msc_log_2017-07-20Thu21-22-45.072000.pcm.SpeexWb.pcm,1.50E+12,放邓丽君和其他人合唱的歌,放邓丽君和其他人合唱的歌,TRUE,,
msc_log_2017-07-20Thu21-22-50.409000.pcm.SpeexWb.pcm,1.50E+12,添加进播放列表,添加进播放列表,TRUE,,
msc_log_2017-07-20Thu21-22-54.438000.pcm.SpeexWb.pcm,1.50E+12,歌曲先暂停,歌曲先暂停,TRUE,,
msc_log_2017-07-20Thu21-22-57.853000.pcm.SpeexWb.pcm,1.50E+12,搜索歌曲那一次,搜索歌曲那一次,TRUE,,
msc_log_2017-07-20Thu21-23-02.474000.pcm.SpeexWb.pcm,1.50E+12,开始播放,开始播放,TRUE,,
msc_log_2017-07-20Thu21-23-05.880000.pcm.SpeexWb.pcm,1.50E+12,单曲循环这首歌,单曲循环这首歌,TRUE,,
msc_log_2017-07-20Thu21-23-10.111000.pcm.SpeexWb.pcm,1.50E+12,上一首,上一首,TRUE,,
msc_log_2017-07-20Thu21-23-13.360000.pcm.SpeexWb.pcm,1.50E+12,退出音乐,退出音乐,TRUE,,
msc_log_2017-07-20Thu21-23-16.934000.pcm.SpeexWb.pcm,1.50E+12,我要听大张伟的歌,我要听大张伟的歌,TRUE,,
msc_log_2017-07-20Thu21-23-21.682000.pcm.SpeexWb.pcm,1.50E+12,播放大张伟的倍爽啊,播放大张伟的倍爽啊,TRUE,,
msc_log_2017-07-20Thu21-23-27.643000.pcm.SpeexWb.pcm,1.50E+12,要m v版的可以吗,要m v版的可以吗,TRUE,,
msc_log_2017-07-20Thu21-23-32.474000.pcm.SpeexWb.pcm,1.50E+12,暂停一下,暂停一下,TRUE,,
msc_log_2017-07-20Thu21-23-35.828000.pcm.SpeexWb.pcm,1.50E+12,继续播放,继续播放,TRUE,,
msc_log_2017-07-20Thu21-23-39.348000.pcm.SpeexWb.pcm,1.50E+12,我要听降央卓玛的歌曲,我要听降央卓玛的歌曲,TRUE,,
msc_log_2017-07-20Thu21-23-44.688000.pcm.SpeexWb.pcm,1.50E+12,降央卓玛唱过什么歌,降央卓玛唱过什么歌,TRUE,,
msc_log_2017-07-20Thu21-23-50.350000.pcm.SpeexWb.pcm,1.50E+12,选择它的最火的一首,选择它的最火的一首,TRUE,,
msc_log_2017-07-20Thu21-23-55.731000.pcm.SpeexWb.pcm,1.50E+12,声音小一点,声音小一点,TRUE,,
msc_log_2017-07-20Thu21-23-59.291000.pcm.SpeexWb.pcm,1.50E+12,唱一下卓依婷唱的云南歌,唱一下卓依婷唱的云南歌,TRUE,,
msc_log_2017-07-20Thu21-24-05.801000.pcm.SpeexWb.pcm,1.50E+12,换一首她的风中有朵雨做的云,换一首她的风中有朵雨做的云,TRUE,,
msc_log_2017-07-20Thu21-24-12.484000.pcm.SpeexWb.pcm,1.50E+12,有没有这首歌的相似歌曲,有没有这首歌的相似歌曲,TRUE,,
msc_log_2017-07-20Thu21-24-18.636000.pcm.SpeexWb.pcm,1.50E+12,先暂停吧,先暂停吧,TRUE,,
msc_log_2017-07-20Thu21-24-22.041000.pcm.SpeexWb.pcm,1.50E+12,继续播放,继续播放,TRUE,,
msc_log_2017-07-20Thu21-24-25.629000.pcm.SpeexWb.pcm,1.50E+12,来一首刘德华的忘情水,来一首刘德华的忘情水,TRUE,,
msc_log_2017-07-20Thu21-24-31.435000.pcm.SpeexWb.pcm,1.50E+12,搜藏到歌单,搜藏到歌单,TRUE,,
msc_log_2017-07-20Thu21-24-35.505000.pcm.SpeexWb.pcm,1.50E+12,取消收藏,取消收藏,TRUE,,
msc_log_2017-07-20Thu21-24-39.144000.pcm.SpeexWb.pcm,1.50E+12,播放刘德华演唱会的歌曲,播放刘德华演唱会的歌曲,TRUE,,
msc_log_2017-07-20Thu21-24-45.134000.pcm.SpeexWb.pcm,1.50E+12,我想听爱情万万岁,我想听爱情万万岁,TRUE,,
msc_log_2017-07-20Thu21-24-50.344000.pcm.SpeexWb.pcm,1.50E+12,不好听下一首,不好听下一首,TRUE,,
msc_log_2017-07-20Thu21-24-54.652000.pcm.SpeexWb.pcm,1.50E+12,查找网络歌曲,查找网络歌曲,TRUE,,
msc_log_2017-07-20Thu21-25-00.022000.pcm.SpeexWb.pcm,1.50E+12,按顺序播放吧,按顺序播放吧,TRUE,,
msc_log_2017-07-20Thu21-25-04.691000.pcm.SpeexWb.pcm,1.50E+12,听羞答答的玫瑰静悄悄的开,听羞答答的玫瑰静悄悄的开,TRUE,,
msc_log_2017-07-20Thu21-25-11.224000.pcm.SpeexWb.pcm,1.50E+12,羞答答的玫瑰静悄悄地开出自哪个专辑,羞答答的玫瑰静悄悄地开出自哪个专辑,TRUE,,
msc_log_2017-07-20Thu21-25-19.395000.pcm.SpeexWb.pcm,1.50E+12,这个专辑里还有什么歌,这个专辑里还有什么歌,TRUE,,
msc_log_2017-07-20Thu21-25-24.820000.pcm.SpeexWb.pcm,1.50E+12,随机播放这个专辑里的歌曲,随机播放这个专辑里的歌曲,TRUE,,
msc_log_2017-07-20Thu21-25-31.301000.pcm.SpeexWb.pcm,1.50E+12,声音调到最大,声音调到最大,TRUE,,
msc_log_2017-07-20Thu21-25-35.310000.pcm.SpeexWb.pcm,1.50E+12,你好放一首原来的我,你好放一首原来的我,TRUE,,
msc_log_2017-07-20Thu21-25-40.773000.pcm.SpeexWb.pcm,1.50E+12,有没有齐秦唱的原来的我,有没有齐秦唱的原来的我,TRUE,,
msc_log_2017-07-20Thu21-25-47.099000.pcm.SpeexWb.pcm,1.50E+12,播放齐秦姐姐齐豫的歌,播放齐秦姐姐齐豫的歌,TRUE,,
msc_log_2017-07-20Thu21-25-54.200000.pcm.SpeexWb.pcm,1.50E+12,好听再放一遍,好听再放一遍,TRUE,,
msc_log_2017-07-20Thu21-25-58.752000.pcm.SpeexWb.pcm,1.50E+12,退出播放,退出播放,TRUE,,
msc_log_2017-07-20Thu21-26-02.031000.pcm.SpeexWb.pcm,1.50E+12,大张伟的歌,大张伟的歌,TRUE,,
msc_log_2017-07-20Thu21-26-05.971000.pcm.SpeexWb.pcm,1.50E+12,换一首大张伟的流星,换一首大张伟的流星,TRUE,,
msc_log_2017-07-20Thu21-26-10.960000.pcm.SpeexWb.pcm,1.50E+12,下一首吧,下一首吧,TRUE,,
msc_log_2017-07-20Thu21-26-14.188000.pcm.SpeexWb.pcm,1.50E+12,休眠,休眠,TRUE,,
msc_log_2017-07-20Thu21-26-17.311000.pcm.SpeexWb.pcm,1.50E+12,播放轻音乐月光下的凤尾竹,播放轻音乐月光下的凤尾竹,TRUE,,
msc_log_2017-07-20Thu21-26-23.465000.pcm.SpeexWb.pcm,1.50E+12,听葫芦丝版的,,FALSE,,
msc_log_2017-07-20Thu21-26-37.360000.pcm.SpeexWb.pcm,1.50E+12,来几首其他葫芦丝名曲,来几首其他葫芦丝名曲,TRUE,,
msc_log_2017-07-20Thu21-26-42.684000.pcm.SpeexWb.pcm,1.50E+12,这首不错再放一遍,这首不错再放一遍,TRUE,,
msc_log_2017-07-20Thu21-26-46.941000.pcm.SpeexWb.pcm,1.50E+12,播放李宗盛的歌,播放李宗盛的歌,TRUE,,
msc_log_2017-07-20Thu21-26-51.555000.pcm.SpeexWb.pcm,1.50E+12,来一首李宗盛演唱会的歌,来一首李宗盛演唱会的歌,TRUE,,
msc_log_2017-07-20Thu21-26-57.357000.pcm.SpeexWb.pcm,1.50E+12,下一首,下一首,TRUE,,
msc_log_2017-07-20Thu21-27-00.593000.pcm.SpeexWb.pcm,1.50E+12,快进,,FALSE,,
msc_log_2017-07-20Thu21-27-13.243000.pcm.SpeexWb.pcm,1.50E+12,继续下一首,继续下一首,TRUE,,
msc_log_2017-07-20Thu21-27-16.733000.pcm.SpeexWb.pcm,1.50E+12,听歌曲告白气球,,FALSE,,
msc_log_2017-07-20Thu21-27-31.127000.pcm.SpeexWb.pcm,1.50E+12,不要周杰伦的,不要周杰伦的,TRUE,,
msc_log_2017-07-20Thu21-27-35.015000.pcm.SpeexWb.pcm,1.50E+12,我想听翻唱的女声版告白气球,我想听翻唱的女声版告白气球,TRUE,,
msc_log_2017-07-20Thu21-27-41.816000.pcm.SpeexWb.pcm,1.50E+12,再放一遍告白气球,再放一遍告白气球,TRUE,,
msc_log_2017-07-20Thu21-27-46.429000.pcm.SpeexWb.pcm,1.50E+12,收藏到我的歌单,收藏到我的歌单,TRUE,,
msc_log_2017-07-20Thu21-27-51.395000.pcm.SpeexWb.pcm,1.50E+12,放一首丑八怪,放一首丑八怪,TRUE,,
msc_log_2017-07-20Thu21-27-55.468000.pcm.SpeexWb.pcm,1.50E+12,丑八怪出自薛之谦的哪个专辑,丑八怪出自薛之谦的哪个专辑,TRUE,,
msc_log_2017-07-20Thu21-28-02.197000.pcm.SpeexWb.pcm,1.50E+12,薛之谦其他某点播量高的歌曲,薛之谦其他mm点播量高的歌曲,FALSE,,
msc_log_2017-07-20Thu21-28-08.885000.pcm.SpeexWb.pcm,1.50E+12,算了还是放他的认真的雪吧,算了还是放他的认真的雪吧,TRUE,,
msc_log_2017-07-20Thu21-28-14.877000.pcm.SpeexWb.pcm,1.50E+12,增大声音,增大声音,TRUE,,
msc_log_2017-07-20Thu21-28-18.000000.pcm.SpeexWb.pcm,1.50E+12,黄家驹的喜欢你,黄家驹的喜欢你,TRUE,,
msc_log_2017-07-20Thu21-28-23.997000.pcm.SpeexWb.pcm,1.50E+12,换首beyond的光辉岁月,换首beyond的光辉岁月,TRUE,,
msc_log_2017-07-20Thu21-28-29.299000.pcm.SpeexWb.pcm,1.50E+12,再换一首粤语版的喜欢你,再换一首粤语版的喜欢你,TRUE,,
msc_log_2017-07-20Thu21-28-36.262000.pcm.SpeexWb.pcm,1.50E+12,下载这首歌,下载这首歌,TRUE,,
msc_log_2017-07-20Thu21-28-39.909000.pcm.SpeexWb.pcm,1.50E+12,播放情书,播放情书,TRUE,,
msc_log_2017-07-20Thu21-28-43.365000.pcm.SpeexWb.pcm,1.50E+12,情书出自李宇春的哪张专辑,情书出自李宇春的哪张专辑,TRUE,,
msc_log_2017-07-20Thu21-28-50.411000.pcm.SpeexWb.pcm,1.50E+12,播放李宇春的其他歌曲,播放李宇春的其他歌曲,TRUE,,
msc_log_2017-07-20Thu21-28-56.521000.pcm.SpeexWb.pcm,1.50E+12,推荐几首类似的歌曲,推荐几首类似的歌曲,TRUE,,
msc_log_2017-07-20Thu21-29-01.485000.pcm.SpeexWb.pcm,1.50E+12,暂停播放,暂停播放,TRUE,,
msc_log_2017-07-20Thu21-29-05.054000.pcm.SpeexWb.pcm,1.50E+12,播放sd音乐,播放sd音乐,TRUE,,
msc_log_2017-07-20Thu21-29-09.276000.pcm.SpeexWb.pcm,1.50E+12,不要s d里的我要听网络歌曲,不要s d里的我要听网络歌曲,TRUE,,
msc_log_2017-07-20Thu21-29-16.208000.pcm.SpeexWb.pcm,1.50E+12,播放网络歌曲里面排行第一的播放,播放网络歌曲里面排行第一的播放,TRUE,,
msc_log_2017-07-20Thu21-29-23.288000.pcm.SpeexWb.pcm,1.50E+12,播放下一曲,播放下一曲,TRUE,,
msc_log_2017-07-20Thu21-29-26.873000.pcm.SpeexWb.pcm,1.50E+12,播放秋风落叶,播放秋风落叶,TRUE,,
msc_log_2017-07-20Thu21-29-30.635000.pcm.SpeexWb.pcm,1.50E+12,查找相似的歌曲,查找相似的歌曲,TRUE,,
msc_log_2017-07-20Thu21-29-34.804000.pcm.SpeexWb.pcm,1.50E+12,这首是谁唱的,这首是谁唱的,TRUE,,
msc_log_2017-07-20Thu21-29-38.748000.pcm.SpeexWb.pcm,1.50E+12,播放她的其他歌曲听听呢,播放她的其他歌曲听听呢,TRUE,,
msc_log_2017-07-20Thu21-29-44.260000.pcm.SpeexWb.pcm,1.50E+12,收藏这首歌,收藏这首歌,TRUE,,
msc_log_2017-07-20Thu21-29-47.730000.pcm.SpeexWb.pcm,1.50E+12,播放平凡之路,播放平凡之路,TRUE,,
msc_log_2017-07-20Thu21-29-51.718000.pcm.SpeexWb.pcm,1.50E+12,选择狮子合唱团的平凡之路,选择狮子合唱团的平凡之路,TRUE,,
msc_log_2017-07-20Thu21-29-57.449000.pcm.SpeexWb.pcm,1.50E+12,下一首,下一首,TRUE,,
msc_log_2017-07-20Thu21-30-00.472000.pcm.SpeexWb.pcm,1.50E+12,快退吧,快退吧,TRUE,,
msc_log_2017-07-20Thu21-30-03.423000.pcm.SpeexWb.pcm,1.50E+12,暂停播放,暂停播放,TRUE,,
