audio_path,audioTag,ResultOrgText,ResultCompareText,ResultOrgLabel,ResultCompareLabel,IsEqual?(%) 1106/2567=43.09%
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0165-02.pcm,673,,,更换为信仰,更换为信仰,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0165-03.pcm,674,把这首歌分享到微博,把这首歌分享到微博,把这首歌分享到微博,把这首歌分享到微博,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0165-04.pcm,675,,,再放一遍,再放一遍,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0166-01.pcm,676,卓依婷唱的歌,卓依婷唱的歌,卓依婷唱的歌 ,卓依婷唱的歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0166-02.pcm,677,搜她的闽南语歌曲,搜她的闽南语歌曲,搜她的闽南语歌曲,搜她的闽南语歌曲,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0166-03.pcm,678,收藏,收藏,收藏,收藏,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0166-04.pcm,679,,,哎不是，取消收藏,哎不是取消收藏,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0166-05.pcm,680,,,下一曲,下一曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0167-01.pcm,681,我想听狮子合唱团,我想听狮子合唱团,我想听狮子合唱团 ,我想听狮子合唱团,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0167-02.pcm,682,,,这首是平凡之路么,这首是平凡之路么,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0167-03.pcm,683,,,有狮子合唱团现场版的歌曲吗,有狮子合唱团现场版的歌曲吗,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0167-04.pcm,684,,,添加进我的歌单里,添加进我的歌单里,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0168-01.pcm,685,刀郎的谢谢你,刀郎的谢谢你,刀郎的，谢谢你 ,刀郎的谢谢你,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0168-02.pcm,686,声音加到15,声音加到15,声音加到15,声音加到15,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0168-03.pcm,687,下载这首歌,下载这首歌,下载这首歌,下载这首歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0168-04.pcm,688,要hq高品质的,要hq高品质的,要hq高品质的,要hq高品质的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0168-05.pcm,689,,,退出音乐,退出音乐,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0169-01.pcm,690,单曲一路上有你,单曲一路上有你,单曲一路上有你 ,单曲一路上有你,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0169-02.pcm,691,,,张学友演唱会版的,张学友演唱会版的,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0169-03.pcm,692,,,下载个唱吧软件，我要唱这首歌,下载个唱吧软件我要唱这首歌,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0169-04.pcm,693,,,关闭音乐,关闭音乐,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0170-01.pcm,694,播放娘娘,播放娘娘,播放凉凉 ,播放凉凉,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0170-02.pcm,695,播放现场版的娘娘,播放现场版的娘娘,播放现场版的凉凉,播放现场版的凉凉,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0170-03.pcm,696,播放电视剧三生三世里的其他歌曲,播放电视剧三生三世里的其他歌曲,播放电视剧三生三世里的其他歌曲,播放电视剧三生三世里的其他歌曲,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0170-04.pcm,697,,,播放模式设置为随机,播放模式设置为随机,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0170-05.pcm,698,,,屏幕暗一点,屏幕暗一点,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0171-01.pcm,699,歌曲爱情,歌曲爱情,歌曲爱情 ,歌曲爱情,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0171-02.pcm,700,不要听莫文蔚唱的,不要听莫文蔚唱的,不要听莫文蔚唱的,不要听莫文蔚唱的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0171-03.pcm,701,这是谁唱的,这是谁唱的,这是谁唱的,这是谁唱的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0171-04.pcm,702,播放她的其他歌曲,播放她的其他歌曲,播放他的其他歌曲,播放他的其他歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0171-05.pcm,703,,,收藏收藏,收藏收藏,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0172-01.pcm,704,,,张杰的歌 ,张杰的歌,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0172-02.pcm,705,,,选择这就是爱,选择这就是爱,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0172-03.pcm,706,暂停换最美的太阳,暂停换最美的太阳,暂停，换最美的太阳,暂停换最美的太阳,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0172-04.pcm,707,进入休眠模式,进入休眠模式,进入休眠模式,进入休眠模式,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0173-01.pcm,708,听离别的秋天,听离别的秋天,听离别的秋天 ,听离别的秋天,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0173-02.pcm,709,这首歌出自哪个专辑,这首歌出自哪个专辑,这首歌出自哪个专辑,这首歌出自哪个专辑,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0173-03.pcm,710,他还出过哪些专辑,他还出过哪些专辑,他还出过哪些专辑,他还出过哪些专辑,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0173-04.pcm,711,播放他的下载量最高的一首,播放他的下载量最高的一首,播放他的下载量最高的一首,播放他的下载量最高的一首,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0173-05.pcm,712,,,声音加大,声音加大,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0174-01.pcm,713,放一首夜色,放一首夜色,放一首夜色 ,放一首夜色,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0174-02.pcm,714,不听歌了打开导航,不听歌了打开导航,不听歌了，打开导航,不听歌了打开导航,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0174-03.pcm,715,导航到最近的酒吧,导航到最近的酒吧,导航到最近的酒吧,导航到最近的酒吧,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0174-04.pcm,716,,,开始导航,开始导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0175-01.pcm,717,来首刘德华的歌,来首刘德华的歌,来首刘德华的歌 ,来首刘德华的歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0175-02.pcm,718,播放她的其他歌曲,播放她的其他歌曲,播放他的其他歌曲,播放他的其他歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0175-03.pcm,719,上一首,上一首,上一首,上一首,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0175-04.pcm,720,再唱一首,再唱一首,在上一首,在上一首,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0175-05.pcm,721,,,还是要现场版的吧,还是要现场版的吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0176-01.pcm,722,,,来一首真的爱你 ,来一首真的爱你,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0176-02.pcm,723,快进到一分钟处,快进到一分钟处,快进到1分钟处,快进到1分钟处,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0176-03.pcm,724,继续快进,继续快进,继续快进,继续快进,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0176-04.pcm,725,,,暂停吧,暂停吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0177-01.pcm,726,,,播放音乐深奥的幸福,播放音乐深奥的幸福,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0177-02.pcm,727,这首歌有英文的吗,这首歌有英文的吗,这首歌有英文的吗,这首歌有英文的吗,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0177-03.pcm,728,上一曲,上一曲,上一曲,上一曲,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0177-04.pcm,729,单曲循环这首歌,单曲循环这首歌,单曲循环这首歌,单曲循环这首歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0178-01.pcm,730,歌曲成都,歌曲成都,歌曲成都 ,歌曲成都,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0178-02.pcm,731,搜索其他人唱的成都,搜索其他人唱的成都,搜索其他人唱的成都,搜索其他人唱的成都,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0178-03.pcm,732,单曲循环,单曲循环,单曲循环,单曲循环,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0178-04.pcm,733,,,把这首歌推荐给我的微信好友,把这首歌推荐给我的微信好友,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0179-01.pcm,734,,,云菲菲歌曲 ,云菲菲歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0179-02.pcm,735,我要放云菲菲的白狐,我要放云菲菲的白狐,我要放云菲菲的白狐,我要放云菲菲的白狐,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0179-03.pcm,736,顺序播放云菲菲其他歌曲,顺序播放云菲菲其他歌曲,顺序播放云菲菲其他歌曲,顺序播放云菲菲其他歌曲,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0179-04.pcm,737,云菲菲有没有唱过英文歌曲暂停播放,云菲菲有没有唱过英文歌曲暂停播放,云菲菲有没有唱过英文歌曲,云菲菲有没有唱过英文歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0179-05.pcm,738,,,暂停播放,暂停播放,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0180-01.pcm,739,播放歌曲菊花台,播放歌曲菊花台,播放歌曲菊花台 ,播放歌曲菊花台,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0180-02.pcm,740,,,换双节棍,换双节棍,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0180-03.pcm,741,,,太吵了，换一首安静点的歌,太吵了换一首安静点的歌,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0180-04.pcm,742,继续播放,继续播放,继续播放,继续播放,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0181-01.pcm,743,播放张宇的歌,播放张宇的歌,播放张宇的歌 ,播放张宇的歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0181-02.pcm,744,,,查看张宇在我是歌手唱过的歌曲,查看张宇在我是歌手唱过的歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0181-03.pcm,745,,,按顺序播放吧,按顺序播放吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0181-04.pcm,746,,,这首好听，加入歌单,这首好听加入歌单,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0182-01.pcm,747,西海情歌,西海情歌,西海情歌 ,西海情歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0182-02.pcm,748,音量调整为适中,音量调整为适中,音量调整为适中,音量调整为适中,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0182-03.pcm,749,快进30秒,快进30秒,快进30秒,快进30秒,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0182-04.pcm,750,,,继续播放,继续播放,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0183-01.pcm,751,请播放五环之歌,请播放五环之歌,请播放五环之歌 ,请播放五环之歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0183-02.pcm,752,搜索岳云鹏的其它歌,搜索岳云鹏的其它歌,搜索岳云鹏的其他歌,搜索岳云鹏的其他歌,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0183-03.pcm,753,,,我想听岳云鹏与李健合唱的那首歌,我想听岳云鹏与李健合唱的那首歌,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0183-04.pcm,754,,,添加进入我喜欢的歌单,添加进入我喜欢的歌单,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0184-01.pcm,755,,,播放刘德华的爱你一万年 ,播放刘德华的爱你一万年,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0184-02.pcm,756,,,我想听听演唱会版的,我想听听演唱会版的,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0184-03.pcm,757,单曲循环这首歌,单曲循环这首歌,单曲循环这首歌,单曲循环这首歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0184-04.pcm,758,,,下一首歌曲,下一首歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0185-01.pcm,759,,,播放邓丽君的歌曲 ,播放邓丽君的歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0185-02.pcm,760,放邓丽君和其他人合唱的歌,放邓丽君和其他人合唱的歌,放邓丽君和其他人合唱的歌,放邓丽君和其他人合唱的歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0185-03.pcm,761,添加进播放列表,添加进播放列表,添加进播放列表,添加进播放列表,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0185-04.pcm,762,,,歌曲先暂停,歌曲先暂停,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0186-01.pcm,763,搜索歌曲那一次,搜索歌曲那一次,搜索歌曲那一次 ,搜索歌曲那一次,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0186-02.pcm,764,,,开始播放,开始播放,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0186-03.pcm,765,,,单曲循环这首歌,单曲循环这首歌,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0186-04.pcm,766,上一首,上一首,上一首,上一首,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0186-05.pcm,767,,,退出音乐,退出音乐,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0187-01.pcm,768,,,我要听大张伟的歌 ,我要听大张伟的歌,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0187-02.pcm,769,,,播放大张伟的倍爽儿,播放大张伟的倍爽儿,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0187-03.pcm,770,要mv版的可以吗,要mv版的可以吗,要MV版的可以么,要mv版的可以么,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0187-04.pcm,771,暂停一下,暂停一下,暂停一下,暂停一下,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0187-05.pcm,772,继续播放,继续播放,继续播放,继续播放,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0188-01.pcm,773,,,我要听降央卓玛的歌曲 ,我要听降央卓玛的歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0188-02.pcm,774,,,降央卓玛唱过什么歌,降央卓玛唱过什么歌,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0188-03.pcm,775,选择他的最火的一首,选择他的最火的一首,选择他的最火的一首,选择他的最火的一首,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0188-04.pcm,776,,,声音小一点,声音小一点,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0189-01.pcm,777,,,唱一下卓依婷唱的云南歌 ,唱一下卓依婷唱的云南歌,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0189-02.pcm,778,,,换一首她的风中有朵雨做的云,换一首她的风中有朵雨做的云,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0189-03.pcm,779,,,有没有这首歌的相似歌曲,有没有这首歌的相似歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0189-04.pcm,780,先暂停吧,先暂停吧,先暂停吧,先暂停吧,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0189-05.pcm,781,,,继续播放,继续播放,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0190-01.pcm,782,,,来首刘德华的忘情水 ,来首刘德华的忘情水,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0190-02.pcm,783,收藏到歌单,收藏到歌单,收藏到歌单,收藏到歌单,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0190-03.pcm,784,取消收藏,取消收藏,取消收藏,取消收藏,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0190-04.pcm,785,,,播放刘德华演唱会的歌曲,播放刘德华演唱会的歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0191-01.pcm,786,我想听爱情万万岁,我想听爱情万万岁,我想听爱情万万岁 ,我想听爱情万万岁,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0191-02.pcm,787,,,不好听，下一首,不好听下一首,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0191-03.pcm,788,,,查找网络歌曲,查找网络歌曲,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0191-04.pcm,789,,,按顺序播放吧,按顺序播放吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0192-01.pcm,790,听羞答答的玫瑰静悄悄的开,听羞答答的玫瑰静悄悄的开,听羞答答的玫瑰静悄悄地开 ,听羞答答的玫瑰静悄悄地开,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0192-02.pcm,791,,,羞答答的玫瑰静悄悄地开出自哪个专辑,羞答答的玫瑰静悄悄地开出自哪个专辑,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0192-03.pcm,792,这个专辑里还有什么歌,这个专辑里还有什么歌,这个专辑里还有什么歌,这个专辑里还有什么歌,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0192-04.pcm,793,随机播放这个专辑里的歌曲,随机播放这个专辑里的歌曲,随机播放这个专辑里的歌曲,随机播放这个专辑里的歌曲,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0192-05.pcm,794,声音调到最大,声音调到最大,声音调到最大,声音调到最大,TRUE
