strAudioPath,text,operation1,operation2,operation equal?(%) 1911/2567=74.44%,service1,service2,service equal?(%) 1962/2567=76.43%,slots1,slots2,slots equal?(%) 1623/2567=63.23%,OnlyInNliResult1,OnlyInNliResult2,ValueDifferent,all equal?(%) 1604/2567=62.49%
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0221-02.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""雨"", ""datetime"": {""endDate"": ""2017-07-21"", ""dateOrig"": ""今天"", ""timeOrig"": ""下午"", ""date"": ""2017-07-21"", ""type"": ""DT_INTERVAL"", ""time"": ""12:00:00"", ""endTime"": ""18:00:00""}, ""queryType"": ""确认"", ""location"": {""city"": ""合肥市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""合肥""}, ""questionWord"": ""会""}}","{""slots"": {""subfocus"": ""雨"", ""datetime"": {""endDate"": ""2017-07-07"", ""dateOrig"": ""今天"", ""time"": ""12:00:00"", ""timeOrig"": ""下午"", ""endTime"": ""18:00:00"", ""type"": ""DT_INTERVAL""}, ""questionWord"": ""会"", ""location"": {""cityAddr"": ""合肥"", ""city"": ""合肥市"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",False,,,"slots.datetime.endDate: 2017-07-21, 2017-07-07",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0221-03.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""雨"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""确认"", ""location"": {""city"": ""合肥市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""合肥""}, ""questionWord"": ""会""}}","{""slots"": {""subfocus"": ""雨"", ""datetime"": {""endDate"": ""2017-07-08"", ""dateOrig"": ""明天"", ""time"": ""12:00:00"", ""timeOrig"": ""下午"", ""endTime"": ""18:00:00"", ""type"": ""DT_INTERVAL""}, ""questionWord"": ""会"", ""location"": {""cityAddr"": ""合肥"", ""city"": ""合肥市"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",False,,"slots.datetime.endTime: 18:00:00
slots.datetime.endDate: 2017-07-08","slots.datetime.type: DT_BASIC, DT_INTERVAL",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0221-04.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""合肥市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""合肥""}}}","{""slots"": {""datetime"": {""endDate"": ""2017-07-08"", ""dateOrig"": ""明天"", ""time"": ""12:00:00"", ""timeOrig"": ""下午"", ""endTime"": ""18:00:00"", ""type"": ""DT_INTERVAL""}, ""subfocus"": ""温度"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""合肥"", ""city"": ""合肥市"", ""type"": ""LOC_BASIC""}}}",False,,"slots.datetime.endTime: 18:00:00
slots.datetime.endDate: 2017-07-08","slots.datetime.type: DT_BASIC, DT_INTERVAL",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0221-05.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""风"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""确认"", ""location"": {""city"": ""合肥市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""合肥""}, ""questionWord"": ""有""}}","{""slots"": {""subfocus"": ""风"", ""datetime"": {""endDate"": ""2017-07-08"", ""dateOrig"": ""明天"", ""time"": ""12:00:00"", ""timeOrig"": ""下午"", ""endTime"": ""18:00:00"", ""type"": ""DT_INTERVAL""}, ""questionWord"": ""有"", ""location"": {""cityAddr"": ""合肥"", ""city"": ""合肥市"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",False,,"slots.datetime.endTime: 18:00:00
slots.datetime.endDate: 2017-07-08","slots.datetime.type: DT_BASIC, DT_INTERVAL",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0222-01.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""晴"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""确认"", ""location"": {""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""大理""}, ""questionWord"": ""是""}}","{""slots"": {""subfocus"": ""晴"", ""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""questionWord"": ""是"", ""location"": {""cityAddr"": ""大理"", ""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0222-02.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""大理""}}}","{""slots"": {""subfocus"": ""晴"", ""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""questionWord"": ""是"", ""location"": {""cityAddr"": ""大理"", ""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",False,,slots.questionWord: 是,"slots.queryType: 内容, 确认
slots.subfocus: 温度, 晴",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0222-03.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""后天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-23""}, ""queryType"": ""内容"", ""location"": {""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""大理""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""后天""}, ""subfocus"": ""温度"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""大理"", ""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0222-04.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""雨"", ""datetime"": {""dateOrig"": ""未来几天"", ""type"": ""DT_ORIGINAL"", ""date"": ""CURRENT_DAY""}, ""queryType"": ""确认"", ""location"": {""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""大理""}, ""questionWord"": ""会""}}","{""slots"": {""subfocus"": ""雨"", ""datetime"": {""type"": ""DT_ORIGINAL"", ""dateOrig"": ""未来几天""}, ""questionWord"": ""会"", ""location"": {""cityAddr"": ""大理"", ""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0222-05.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""未来几天"", ""type"": ""DT_ORIGINAL"", ""date"": ""CURRENT_DAY""}, ""queryType"": ""变化"", ""location"": {""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""大理""}, ""questionWord"": ""会"", ""queryValue"": ""降温""}}","{""slots"": {""datetime"": {""type"": ""DT_ORIGINAL"", ""dateOrig"": ""未来几天""}, ""subfocus"": ""温度"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""大理"", ""city"": ""大理白族自治州"", ""type"": ""LOC_BASIC""}}}",False,"slots.questionWord: 会
slots.queryValue: 降温",,"slots.queryType: 变化, 内容",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0223-01.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""天气状态"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""昆明市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""昆明""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""subfocus"": ""天气状态"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""昆明"", ""city"": ""昆明市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0223-02.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""最高温度"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""昆明市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""昆明""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""subfocus"": ""最高温度"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""昆明"", ""city"": ""昆明市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0223-03.pcm,,SET,SET,True,airControl,airControl,True,"{""slots"": {""temperature"": ""16""}}","{""slots"": {""temperature"": ""16""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0223-04.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""晴"", ""datetime"": {""dateOrig"": ""后天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-23""}, ""queryType"": ""选择"", ""location"": {""city"": ""昆明市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""昆明""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""后天""}, ""subfocus"": ""晴"", ""queryType"": ""选择"", ""location"": {""cityAddr"": ""昆明"", ""city"": ""昆明市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0223-05.pcm,,QUERY,,False,weather,,False,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""后天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-23""}, ""queryType"": ""内容"", ""location"": {""city"": ""昆明市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""昆明""}}}",,False,"slots.location.type: LOC_BASIC
slots.location.cityAddr: 昆明
slots.queryType: 内容
slots.datetime.type: DT_BASIC
slots.subfocus: 温度
slots.location.city: 昆明市",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0224-01.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""雨"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""确认"", ""location"": {""city"": ""长沙市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""长沙""}, ""questionWord"": ""会""}}","{""slots"": {""subfocus"": ""雨"", ""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""questionWord"": ""会"", ""location"": {""cityAddr"": ""长沙"", ""city"": ""长沙市"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0224-02.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""长沙市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""长沙""}}}","{""slots"": {""subfocus"": ""雨"", ""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""questionWord"": ""会"", ""location"": {""cityAddr"": ""长沙"", ""city"": ""长沙市"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",False,,slots.questionWord: 会,"slots.queryType: 内容, 确认
slots.subfocus: 温度, 雨",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0224-03.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""pm25"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""长沙市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""长沙""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""subfocus"": ""pm25"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""长沙"", ""city"": ""长沙市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0224-04.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""后天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-23""}, ""queryType"": ""变化"", ""location"": {""city"": ""长沙市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""长沙""}, ""questionWord"": ""会"", ""queryValue"": ""降温""}}","{""slots"": {""subfocus"": ""温度"", ""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""后天""}, ""questionWord"": ""会"", ""queryValue"": ""降温"", ""queryType"": ""变化"", ""location"": {""cityAddr"": ""长沙"", ""city"": ""长沙市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0224-05.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""最低温度"", ""datetime"": {""dateOrig"": ""后天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-23""}, ""queryType"": ""内容"", ""location"": {""city"": ""长沙市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""长沙""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""后天""}, ""subfocus"": ""最低温度"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""长沙"", ""city"": ""长沙市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0225-01.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""天气状态"", ""datetime"": {""dateOrig"": ""今天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-21""}, ""queryType"": ""内容"", ""location"": {""city"": ""武汉市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""武汉""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""今天""}, ""subfocus"": ""天气状态"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""武汉"", ""city"": ""武汉市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0225-02.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""天气状态"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""武汉市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""武汉""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""subfocus"": ""天气状态"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""武汉"", ""city"": ""武汉市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0225-03.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""pm25"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""武汉市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""武汉""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""subfocus"": ""pm25"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""武汉"", ""city"": ""武汉市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0225-04.pcm,,QUERY,,False,weather,,False,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""变化"", ""location"": {""city"": ""武汉市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""武汉""}, ""questionWord"": ""会"", ""queryValue"": ""升温""}}",,False,"slots.location.type: LOC_BASIC
slots.questionWord: 会
slots.queryValue: 升温
slots.queryType: 变化
slots.datetime.type: DT_BASIC
slots.location.cityAddr: 武汉
slots.subfocus: 温度
slots.location.city: 武汉市",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0225-05.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""雨"", ""datetime"": {""dateOrig"": ""未来几天"", ""type"": ""DT_ORIGINAL"", ""date"": ""CURRENT_DAY""}, ""queryType"": ""确认"", ""location"": {""city"": ""武汉市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""武汉""}, ""questionWord"": ""会""}}","{""slots"": {""subfocus"": ""雨"", ""datetime"": {""type"": ""DT_ORIGINAL"", ""dateOrig"": ""未来几天""}, ""questionWord"": ""会"", ""location"": {""cityAddr"": ""武汉"", ""city"": ""武汉市"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0226-01.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""晴"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""确认"", ""location"": {""city"": ""安庆市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""安庆""}}}","{""slots"": {""subfocus"": ""晴"", ""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""questionWord"": ""是"", ""location"": {""cityAddr"": ""安庆"", ""city"": ""安庆市"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",False,,slots.questionWord: 是,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0226-02.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""晴"", ""datetime"": {""dateOrig"": ""后天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-23""}, ""queryType"": ""确认"", ""location"": {""city"": ""安庆市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""安庆""}}}","{""slots"": {""subfocus"": ""晴"", ""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""后天""}, ""questionWord"": ""是"", ""location"": {""cityAddr"": ""安庆"", ""city"": ""安庆市"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",False,,slots.questionWord: 是,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0226-03.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""最低温度"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""安庆市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""安庆""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""subfocus"": ""最低温度"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""安庆"", ""city"": ""安庆市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0226-04.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""后天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-23""}, ""queryType"": ""变化"", ""location"": {""city"": ""安庆市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""安庆""}, ""questionWord"": ""会"", ""queryValue"": ""升温""}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""后天""}, ""subfocus"": ""最低温度"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""安庆"", ""city"": ""安庆市"", ""type"": ""LOC_BASIC""}}}",False,"slots.questionWord: 会
slots.queryValue: 升温",,"slots.queryType: 变化, 内容
slots.subfocus: 温度, 最低温度",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0226-05.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""pm25"", ""datetime"": {""dateOrig"": ""后天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-23""}, ""queryType"": ""内容"", ""location"": {""city"": ""安庆市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""安庆""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""后天""}, ""subfocus"": ""pm25"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""安庆"", ""city"": ""安庆市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0227-01.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""天气状态"", ""datetime"": {""dateOrig"": ""今天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-21""}, ""queryType"": ""内容"", ""location"": {""city"": ""亳州市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""亳州""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""今天""}, ""subfocus"": ""天气状态"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""亳州"", ""city"": ""亳州市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0227-02.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""天气状态"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""亳州市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""亳州""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""subfocus"": ""天气状态"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""亳州"", ""city"": ""亳州市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0227-03.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""温度"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""亳州市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""亳州""}}}","{""slots"": {""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""subfocus"": ""天气状态"", ""queryType"": ""内容"", ""location"": {""cityAddr"": ""亳州"", ""city"": ""亳州市"", ""type"": ""LOC_BASIC""}}}",False,,,"slots.subfocus: 温度, 天气状态",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0227-04.pcm,,QUERY,,False,weather,,False,"{""slots"": {""subfocus"": ""pm25"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""内容"", ""location"": {""city"": ""亳州市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""亳州""}}}",,False,"slots.location.type: LOC_BASIC
slots.location.cityAddr: 亳州
slots.queryType: 内容
slots.datetime.type: DT_BASIC
slots.subfocus: pm25
slots.location.city: 亳州市",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0227-05.pcm,,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""subfocus"": ""风"", ""datetime"": {""dateOrig"": ""明天"", ""type"": ""DT_BASIC"", ""date"": ""2017-07-22""}, ""queryType"": ""确认"", ""location"": {""city"": ""亳州市"", ""type"": ""LOC_BASIC"", ""cityAddr"": ""亳州""}, ""questionWord"": ""有""}}","{""slots"": {""subfocus"": ""风"", ""datetime"": {""type"": ""DT_BASIC"", ""dateOrig"": ""明天""}, ""questionWord"": ""有"", ""location"": {""cityAddr"": ""亳州"", ""city"": ""亳州市"", ""type"": ""LOC_BASIC""}, ""queryType"": ""确认""}}",True,,,,True
