time	pid	handle	thread	virt(KB)	res(KB)	cpu_percent	free_memory(GB)
1970/01/01_11:18:30	3669		16	377856	231424	100	0
1970/01/01_11:18:31	3669		16	377856	231424	100	0
1970/01/01_11:18:33	3669		16	377856	230400	100	0
1970/01/01_11:18:34	3669		16	377856	231424	100	0
1970/01/01_11:18:35	3669		16	377856	232448	102	0
1970/01/01_11:18:36	3669		16	376832	230400	100	0
1970/01/01_11:18:37	3669		16	376832	230400	100	0
1970/01/01_11:18:38	3669		16	376832	231424	102	0
1970/01/01_11:18:39	3669		16	377856	230400	100	0
1970/01/01_11:18:40	3669		16	377856	231424	100	0
1970/01/01_11:18:41	3669		16	376832	230400	84	0
1970/01/01_11:18:42	3669		16	376832	230400	100	0
1970/01/01_11:18:43	3669		16	376832	231424	102	0
1970/01/01_11:18:44	3669		16	377856	230400	86	0
1970/01/01_11:18:45	3669		16	377856	230400	100	0
1970/01/01_11:18:46	3669		16	377856	231424	100	0
1970/01/01_11:18:47	3669		16	377856	230400	100	0
1970/01/01_11:18:48	3669		16	377856	231424	102	0
1970/01/01_11:18:49	3669		16	377856	231424	100	0
1970/01/01_11:18:50	3669		16	377856	230400	98	0
1970/01/01_11:18:51	3669		16	377856	231424	100	0
1970/01/01_11:18:52	3669		16	377856	230400	86	0
1970/01/01_11:18:53	3669		16	377856	230400	102	0
1970/01/01_11:18:54	3669		16	377856	231424	100	0
1970/01/01_11:18:55	3669		16	377856	230400	100	0
1970/01/01_11:18:56	3669		16	377856	231424	100	0
1970/01/01_11:18:57	3669		16	377856	230400	100	0
1970/01/01_11:18:58	3669		16	377856	231424	100	0
1970/01/01_11:18:59	3669		16	377856	230400	84	0
1970/01/01_11:19:00	3669		16	377856	230400	100	0
1970/01/01_11:19:02	3669		16	377856	230400	84	0
1970/01/01_11:19:03	3669		16	377856	230400	100	0
1970/01/01_11:19:04	3669		16	377856	230400	84	0
1970/01/01_11:19:05	3669		16	377856	230400	100	0
1970/01/01_11:19:06	3669		16	377856	230400	102	0
1970/01/01_11:19:07	3669		16	377856	230400	100	0
1970/01/01_11:19:08	3669		16	377856	230400	84	0
1970/01/01_11:19:09	3669		16	377856	230400	100	0
1970/01/01_11:19:10	3669		16	377856	230400	102	0
1970/01/01_11:19:11	3669		16	377856	231424	102	0
1970/01/01_11:19:12	3669		16	377856	230400	86	0
1970/01/01_11:19:13	3669		16	377856	230400	100	0
1970/01/01_11:19:14	3669		16	377856	230400	84	0
1970/01/01_11:19:15	3669		16	377856	230400	100	0
1970/01/01_11:19:16	3669		16	335872	192512	88	0
1970/01/01_11:19:17	3669		16	377856	230400	100	0
1970/01/01_11:19:18	3669		16	377856	231424	100	0
1970/01/01_11:19:19	3669		16	377856	230400	100	0
1970/01/01_11:19:20	3669		16	377856	230400	102	0
1970/01/01_11:19:21	3669		16	377856	230400	84	0
1970/01/01_11:19:22	3669		16	377856	230400	100	0
1970/01/01_11:19:23	3669		16	377856	230400	84	0
1970/01/01_11:19:24	3669		16	377856	230400	100	0
1970/01/01_11:19:25	3669		16	377856	230400	84	0
1970/01/01_11:19:26	3669		16	377856	230400	100	0
1970/01/01_11:19:27	3669		16	366592	223232	84	0
1970/01/01_11:19:28	3669		16	377856	230400	100	0
1970/01/01_11:19:30	3669		16	377856	230400	84	0
1970/01/01_11:19:31	3669		16	377856	230400	100	0
1970/01/01_11:19:32	3669		16	377856	231424	100	0
1970/01/01_11:19:33	3669		16	377856	230400	100	0
1970/01/01_11:19:34	3669		16	377856	231424	100	0
1970/01/01_11:19:35	3669		16	377856	230400	100	0
1970/01/01_11:19:36	3669		16	377856	231424	102	0
1970/01/01_11:19:37	3669		16	377856	230400	100	0
1970/01/01_11:19:38	3669		16	377856	231424	100	0
1970/01/01_11:19:39	3669		16	377856	230400	86	0
1970/01/01_11:19:40	3669		16	377856	230400	102	0
1970/01/01_11:19:41	3669		16	340992	193536	84	0
1970/01/01_11:19:42	3669		16	377856	230400	100	0
1970/01/01_11:19:43	3669		16	377856	231424	100	0
1970/01/01_11:19:44	3669		16	377856	230400	100	0
1970/01/01_11:19:45	3669		16	377856	230400	102	0
1970/01/01_11:19:46	3669		16	377856	230400	100	0
1970/01/01_11:19:47	3669		16	377856	230400	100	0
1970/01/01_11:19:48	3669		16	377856	230400	100	0
1970/01/01_11:19:49	3669		16	335872	192512	98	0
1970/01/01_11:19:50	3669		16	377856	230400	100	0
1970/01/01_11:19:51	3669		16	377856	231424	100	0
1970/01/01_11:19:52	3669		16	377856	230400	100	0
1970/01/01_11:19:54	3669		16	377856	230400	84	0
1970/01/01_11:19:55	3669		16	377856	230400	100	0
1970/01/01_11:19:56	3669		16	377856	231424	102	0
1970/01/01_11:19:57	3669		16	377856	230400	100	0
1970/01/01_11:19:58	3669		16	377856	231424	102	0
1970/01/01_11:19:59	3669		16	377856	230400	100	0
1970/01/01_11:20:00	3669		16	377856	231424	100	0
1970/01/01_11:20:01	3669		16	377856	230400	90	0
1970/01/01_11:20:02	3669		16	377856	230400	100	0
1970/01/01_11:20:03	3669		16	377856	230400	84	0
1970/01/01_11:20:04	3669		16	377856	230400	100	0
1970/01/01_11:20:05	3669		16	377856	231424	100	0
1970/01/01_11:20:06	3669		16	377856	230400	100	0
1970/01/01_11:20:07	3669		16	377856	230400	102	0
1970/01/01_11:20:08	3669		16	377856	230400	102	0
1970/01/01_11:20:09	3669		16	377856	231424	100	0
1970/01/01_11:20:10	3669		16	377856	230400	100	0
1970/01/01_11:20:11	3669		16	377856	231424	102	0
1970/01/01_11:20:12	3669		16	377856	230400	100	0
1970/01/01_11:20:13	3669		16	377856	231424	100	0
1970/01/01_11:20:14	3669		16	377856	230400	88	0
1970/01/01_11:20:15	3669		16	377856	230400	98	0
1970/01/01_11:20:16	3669		16	377856	230400	86	0
1970/01/01_11:20:17	3669		16	377856	230400	100	0
1970/01/01_11:20:18	3669		16	366592	221184	84	0
1970/01/01_11:20:19	3669		16	377856	230400	100	0
1970/01/01_11:20:20	3669		16	335872	192512	100	0
1970/01/01_11:20:22	3669		16	377856	230400	100	0
1970/01/01_11:20:23	3669		16	377856	230400	100	0
1970/01/01_11:20:24	3669		16	377856	230400	100	0
1970/01/01_11:20:25	3669		16	377856	231424	100	0
1970/01/01_11:20:26	3669		16	377856	230400	100	0
1970/01/01_11:20:27	3669		16	377856	231424	100	0
1970/01/01_11:20:28	3669		16	377856	230400	100	0
1970/01/01_11:20:29	3669		16	377856	230400	100	0
1970/01/01_11:20:30	3669		16	377856	230400	92	0
1970/01/01_11:20:31	3669		16	377856	230400	100	0
1970/01/01_11:20:32	3669		16	377856	231424	100	0
1970/01/01_11:20:33	3669		16	377856	230400	100	0
1970/01/01_11:20:34	3669		16	377856	230400	102	0
1970/01/01_11:20:35	3669		16	377856	230400	102	0
1970/01/01_11:20:36	3669		16	377856	231424	100	0
1970/01/01_11:20:37	3669		16	377856	230400	86	0
1970/01/01_11:20:38	3669		16	377856	231424	100	0
1970/01/01_11:20:39	3669		16	377856	230400	84	0
1970/01/01_11:20:40	3669		16	377856	230400	102	0
1970/01/01_11:20:41	3669		16	377856	232448	100	0
1970/01/01_11:20:42	3669		16	377856	230400	100	0
1970/01/01_11:20:43	3669		16	377856	231424	100	0
1970/01/01_11:20:44	3669		16	377856	230400	100	0
1970/01/01_11:20:45	3669		16	377856	231424	100	0
1970/01/01_11:20:46	3669		16	377856	230400	100	0
1970/01/01_11:20:47	3669		16	335872	192512	102	0
1970/01/01_11:20:48	3669		16	377856	230400	102	0
1970/01/01_11:20:49	3669		16	377856	231424	100	0
1970/01/01_11:20:51	3669		16	377856	230400	100	0
1970/01/01_11:20:52	3669		16	366592	212992	84	0
1970/01/01_11:20:53	3669		16	377856	230400	100	0
1970/01/01_11:20:54	3669		16	377856	231424	100	0
1970/01/01_11:20:55	3669		16	377856	230400	100	0
1970/01/01_11:20:56	3669		16	377856	231424	100	0
1970/01/01_11:20:57	3669		16	377856	230400	100	0
1970/01/01_11:20:58	3669		16	377856	231424	100	0
1970/01/01_11:20:59	3669		16	377856	230400	86	0
1970/01/01_11:21:00	3669		16	377856	230400	100	0
1970/01/01_11:21:01	3669		16	366592	219136	84	0
1970/01/01_11:21:02	3669		16	377856	230400	100	0
1970/01/01_11:21:03	3669		16	377856	231424	100	0
1970/01/01_11:21:04	3669		16	377856	230400	100	0
1970/01/01_11:21:05	3669		16	377856	231424	100	0
1970/01/01_11:21:06	3669		16	377856	230400	100	0
1970/01/01_11:21:07	3669		16	377856	231424	102	0
1970/01/01_11:21:08	3669		16	377856	230400	86	0
1970/01/01_11:21:09	3669		16	377856	231424	100	0
1970/01/01_11:21:10	3669		16	377856	230400	84	0
1970/01/01_11:21:11	3669		16	377856	231424	102	0
1970/01/01_11:21:12	3669		16	377856	230400	86	0
1970/01/01_11:21:13	3669		16	377856	230400	100	0
1970/01/01_11:21:14	3669		16	335872	192512	96	0
1970/01/01_11:21:15	3669		16	377856	230400	102	0
1970/01/01_11:21:16	3669		16	377856	231424	100	0
1970/01/01_11:21:17	3669		16	377856	230400	100	0
1970/01/01_11:21:19	3669		16	377856	231424	100	0
1970/01/01_11:21:20	3669		16	377856	230400	102	0
1970/01/01_11:21:21	3669		16	377856	231424	100	0
1970/01/01_11:21:22	3669		16	377856	230400	92	0
1970/01/01_11:21:23	3669		16	377856	231424	100	0
1970/01/01_11:21:24	3669		16	377856	230400	90	0
1970/01/01_11:21:25	3669		16	377856	231424	100	0
1970/01/01_11:21:26	3669		16	377856	230400	100	0
1970/01/01_11:21:27	3669		16	377856	231424	100	0
1970/01/01_11:21:28	3669		16	377856	230400	84	0
1970/01/01_11:21:29	3669		16	377856	230400	100	0
1970/01/01_11:21:30	3669		16	377856	231424	100	0
1970/01/01_11:21:31	3669		16	377856	230400	102	0
1970/01/01_11:21:32	3669		16	377856	231424	100	0
1970/01/01_11:21:33	3669		16	377856	230400	84	0
1970/01/01_11:21:34	3669		16	377856	231424	100	0
1970/01/01_11:21:35	3669		16	377856	230400	86	0
1970/01/01_11:21:36	3669		16	377856	230400	100	0
1970/01/01_11:21:37	3669		16	377856	230400	84	0
1970/01/01_11:21:38	3669		16	377856	230400	100	0
1970/01/01_11:21:39	3669		16	377856	230400	84	0
1970/01/01_11:21:40	3669		16	377856	230400	100	0
1970/01/01_11:21:41	3669		16	377856	231424	100	0
1970/01/01_11:21:42	3669		16	377856	230400	100	0
1970/01/01_11:21:43	3669		16	377856	231424	100	0
1970/01/01_11:21:44	3669		16	377856	230400	84	0
1970/01/01_11:21:45	3669		16	377856	230400	100	0
1970/01/01_11:21:46	3669		16	366592	223232	84	0
1970/01/01_11:21:48	3669		16	377856	230400	102	0
1970/01/01_11:21:49	3669		16	377856	231424	100	0
1970/01/01_11:21:50	3669		16	377856	231424	100	0
1970/01/01_11:21:51	3669		16	335872	192512	92	0
1970/01/01_11:21:52	3669		16	377856	230400	100	0
1970/01/01_11:21:53	3669		16	377856	231424	100	0
1970/01/01_11:21:54	3669		16	377856	230400	100	0
1970/01/01_11:21:55	3669		16	377856	231424	100	0
1970/01/01_11:21:57	3669		16	335872	192512	98	0
1970/01/01_11:21:58	3669		16	377856	230400	100	0
1970/01/01_11:21:59	3669		16	371712	225280	102	0
1970/01/01_11:22:00	3669		16	377856	230400	100	0
1970/01/01_11:22:01	3669		16	377856	231424	100	0
1970/01/01_11:22:02	3669		16	377856	230400	94	0
1970/01/01_11:22:03	3669		16	377856	231424	100	0
1970/01/01_11:22:04	3669		16	377856	230400	84	0
1970/01/01_11:22:05	3669		16	377856	230400	100	0
1970/01/01_11:22:06	3669		16	377856	230400	84	0
1970/01/01_11:22:07	3669		16	377856	230400	100	0
1970/01/01_11:22:08	3669		16	366592	206848	86	0
1970/01/01_11:22:09	3669		16	377856	230400	100	0
1970/01/01_11:22:10	3669		16	366592	202752	84	0
1970/01/01_11:22:11	3669		16	377856	230400	100	0
1970/01/01_11:22:12	3669		16	366592	223232	86	0
1970/01/01_11:22:13	3669		16	377856	230400	102	0
1970/01/01_11:22:14	3669		16	377856	231424	100	0
1970/01/01_11:22:15	3669		16	377856	230400	102	0
1970/01/01_11:22:16	3669		16	377856	231424	100	0
1970/01/01_11:22:17	3669		16	366592	216064	84	0
1970/01/01_11:22:18	3669		16	377856	230400	100	0
1970/01/01_11:22:19	3669		16	335872	192512	96	0
1970/01/01_11:22:20	3669		16	377856	230400	100	0
1970/01/01_11:22:21	3669		16	377856	231424	100	0
1970/01/01_11:22:22	3669		16	377856	230400	100	0
1970/01/01_11:22:23	3669		16	377856	231424	100	0
1970/01/01_11:22:24	3669		16	377856	230400	100	0
1970/01/01_11:22:25	3669		16	377856	231424	100	0
1970/01/01_11:22:27	3669		16	377856	230400	102	0
1970/01/01_11:22:28	3669		16	377856	231424	100	0
1970/01/01_11:22:29	3669		16	377856	230400	84	0
1970/01/01_11:22:30	3669		16	377856	230400	102	0
1970/01/01_11:22:31	3669		16	377856	232448	100	0
1970/01/01_11:22:32	3669		16	377856	230400	100	0
1970/01/01_11:22:33	3669		16	377856	231424	102	0
1970/01/01_11:22:34	3669		16	377856	230400	100	0
1970/01/01_11:22:35	3669		16	377856	231424	100	0
1970/01/01_11:22:36	3669		16	377856	230400	84	0
1970/01/01_11:22:37	3669		16	377856	230400	100	0
1970/01/01_11:22:38	3669		16	377856	231424	100	0
1970/01/01_11:22:39	3669		16	377856	230400	100	0
1970/01/01_11:22:40	3669		16	377856	231424	100	0
1970/01/01_11:22:41	3669		16	377856	230400	100	0
1970/01/01_11:22:42	3669		16	377856	231424	100	0
1970/01/01_11:22:43	3669		16	377856	231424	102	0
1970/01/01_11:22:44	3669		16	377856	230400	102	0
1970/01/01_11:22:45	3669		16	377856	231424	100	0
1970/01/01_11:22:46	3669		16	377856	230400	100	0
1970/01/01_11:22:47	3669		16	377856	231424	100	0
1970/01/01_11:22:48	3669		16	377856	230400	82	0
1970/01/01_11:22:49	3669		16	377856	231424	102	0
1970/01/01_11:22:50	3669		16	373760	225280	84	0
1970/01/01_11:22:51	3669		16	377856	230400	100	0
1970/01/01_11:22:52	3669		16	335872	189440	84	0
1970/01/01_11:22:53	3669		16	377856	230400	100	0
1970/01/01_11:22:55	3669		16	377856	230400	90	0
1970/01/01_11:22:56	3669		16	377856	231424	100	0
1970/01/01_11:22:57	3669		16	376832	230400	86	0
1970/01/01_11:22:58	3669		16	376832	230400	100	0
1970/01/01_11:22:59	3669		16	340992	195584	84	0
1970/01/01_11:23:00	3669		16	377856	230400	102	0
1970/01/01_11:23:01	3669		16	377856	231424	100	0
1970/01/01_11:23:02	3669		16	377856	230400	100	0
1970/01/01_11:23:03	3669		16	345088	195584	100	0
1970/01/01_11:23:04	3669		16	377856	230400	100	0
1970/01/01_11:23:05	3669		16	335872	192512	98	0
1970/01/01_11:23:06	3669		16	377856	230400	100	0
1970/01/01_11:23:07	3669		16	335872	192512	90	0
1970/01/01_11:23:08	3669		16	377856	230400	100	0
1970/01/01_11:23:09	3669		16	335872	192512	86	0
1970/01/01_11:23:10	3669		16	377856	230400	100	0
1970/01/01_11:23:11	3669		16	377856	230400	84	0
1970/01/01_11:23:12	3669		16	377856	230400	102	0
1970/01/01_11:23:13	3669		16	377856	230400	84	0
1970/01/01_11:23:14	3669		16	377856	230400	100	0
1970/01/01_11:23:15	3669		16	335872	192512	90	0
1970/01/01_11:23:16	3669		16	377856	230400	100	0
1970/01/01_11:23:17	3669		16	377856	231424	100	0
1970/01/01_11:23:18	3669		16	377856	230400	100	0
1970/01/01_11:23:19	3669		16	377856	231424	102	0
1970/01/01_11:23:20	3669		16	377856	230400	84	0
1970/01/01_11:23:21	3669		16	377856	230400	100	0
1970/01/01_11:23:22	3669		16	377856	232448	100	0
1970/01/01_11:23:24	3669		16	376832	230400	100	0
1970/01/01_11:23:25	3669		16	376832	231424	100	0
1970/01/01_11:23:26	3669		16	377856	230400	100	0
1970/01/01_11:23:27	3669		16	377856	231424	100	0
1970/01/01_11:23:28	3669		16	377856	230400	84	0
1970/01/01_11:23:29	3669		16	377856	231424	100	0
1970/01/01_11:23:30	3669		16	377856	230400	84	0
1970/01/01_11:23:31	3669		16	377856	230400	100	0
1970/01/01_11:23:32	3669		16	377856	230400	84	0
1970/01/01_11:23:33	3669		16	377856	230400	102	0
1970/01/01_11:23:34	3669		16	377856	230400	84	0
1970/01/01_11:23:35	3669		16	377856	230400	100	0
1970/01/01_11:23:36	3669		16	377856	230400	86	0
1970/01/01_11:23:37	3669		16	377856	230400	100	0
1970/01/01_11:23:38	3669		16	377856	230400	86	0
1970/01/01_11:23:39	3669		16	377856	230400	100	0
1970/01/01_11:23:40	3669		16	377856	230400	84	0
1970/01/01_11:23:41	3669		16	377856	230400	100	0
1970/01/01_11:23:42	3669		16	377856	230400	84	0
1970/01/01_11:23:43	3669		16	377856	230400	100	0
1970/01/01_11:23:44	3669		16	377856	232448	102	0
1970/01/01_11:23:45	3669		16	377856	230400	102	0
1970/01/01_11:23:46	3669		16	334848	192512	88	0
1970/01/01_11:23:47	3669		16	377856	230400	100	0
1970/01/01_11:23:48	3669		16	377856	231424	100	0
1970/01/01_11:23:49	3669		16	377856	230400	100	0
1970/01/01_11:23:50	3669		16	377856	231424	100	0
1970/01/01_11:23:51	3669		16	377856	230400	100	0
1970/01/01_11:23:53	3669		16	377856	230400	82	0
1970/01/01_11:23:54	3669		16	377856	230400	100	0
1970/01/01_11:23:55	3669		16	377856	230400	86	0
1970/01/01_11:23:56	3669		16	377856	230400	100	0
1970/01/01_11:23:57	3669		16	377856	231424	100	0
1970/01/01_11:23:58	3669		16	377856	230400	100	0
1970/01/01_11:23:59	3669		16	377856	231424	100	0
1970/01/01_11:24:00	3669		16	377856	230400	100	0
1970/01/01_11:24:01	3669		16	377856	231424	100	0
1970/01/01_11:24:02	3669		16	376832	230400	88	0
1970/01/01_11:24:03	3669		16	376832	230400	100	0
1970/01/01_11:24:04	3669		16	377856	230400	86	0
1970/01/01_11:24:05	3669		16	377856	231424	100	0
1970/01/01_11:24:06	3669		16	377856	230400	84	0
1970/01/01_11:24:07	3669		16	377856	230400	100	0
1970/01/01_11:24:08	3669		16	377856	230400	82	0
1970/01/01_11:24:09	3669		16	377856	231424	100	0
1970/01/01_11:24:10	3669		16	377856	230400	100	0
1970/01/01_11:24:11	3669		16	377856	231424	100	0
1970/01/01_11:24:12	3669		16	377856	230400	84	0
1970/01/01_11:24:13	3669		16	377856	230400	100	0
1970/01/01_11:24:14	3669		16	377856	230400	86	0
1970/01/01_11:24:16	3669		16	377856	230400	100	0
1970/01/01_11:24:17	3669		16	377856	230400	84	0
1970/01/01_11:24:18	3669		16	377856	230400	100	0
1970/01/01_11:24:19	3669		16	377856	231424	100	0
1970/01/01_11:24:20	3669		16	377856	230400	100	0
1970/01/01_11:24:21	3669		16	377856	231424	100	0
1970/01/01_11:24:22	3669		16	377856	230400	100	0
1970/01/01_11:24:23	3669		16	377856	231424	100	0
1970/01/01_11:24:24	3669		16	377856	230400	100	0
1970/01/01_11:24:25	3669		16	335872	192512	94	0
1970/01/01_11:24:26	3669		16	377856	230400	100	0
1970/01/01_11:24:27	3669		16	377856	231424	100	0
1970/01/01_11:24:28	3669		16	377856	230400	100	0
1970/01/01_11:24:29	3669		16	377856	231424	100	0
1970/01/01_11:24:30	3669		16	377856	230400	82	0
1970/01/01_11:24:31	3669		16	377856	231424	100	0
1970/01/01_11:24:32	3669		16	377856	231424	100	0
1970/01/01_11:24:33	3669		16	377856	230400	100	0
1970/01/01_11:24:34	3669		16	377856	231424	100	0
1970/01/01_11:24:35	3669		16	377856	230400	100	0
1970/01/01_11:24:36	3669		16	377856	231424	100	0
1970/01/01_11:24:37	3669		16	377856	230400	84	0
1970/01/01_11:24:38	3669		16	377856	231424	100	0
1970/01/01_11:24:39	3669		16	377856	230400	50	0
1970/01/01_11:24:40	3669		16	377856	230400	102	0
1970/01/01_11:24:42	3669		16	377856	231424	100	0
1970/01/01_11:24:43	3669		16	377856	230400	100	0
1970/01/01_11:24:44	3669		16	377856	230400	82	0
1970/01/01_11:24:45	3669		16	377856	230400	100	0
1970/01/01_11:24:46	3669		16	376832	230400	84	0
1970/01/01_11:24:47	3669		16	376832	230400	102	0
1970/01/01_11:24:48	3669		16	376832	231424	100	0
1970/01/01_11:24:49	3669		16	377856	230400	100	0
1970/01/01_11:24:50	3669		16	377856	231424	102	0
1970/01/01_11:24:51	3669		16	377856	230400	100	0
1970/01/01_11:24:52	3669		16	377856	231424	100	0
1970/01/01_11:24:53	3669		16	377856	230400	100	0
1970/01/01_11:24:54	3669		16	377856	231424	102	0
1970/01/01_11:24:55	3669		16	377856	230400	100	0
1970/01/01_11:24:56	3669		16	377856	231424	100	0
1970/01/01_11:24:57	3669		16	377856	230400	102	0
1970/01/01_11:24:58	3669		16	377856	231424	100	0
1970/01/01_11:24:59	3669		16	377856	230400	100	0
1970/01/01_11:25:00	3669		16	335872	192512	98	0
1970/01/01_11:25:01	3669		16	377856	230400	100	0
1970/01/01_11:25:02	3669		16	377856	231424	100	0
1970/01/01_11:25:03	3669		16	377856	230400	100	0
1970/01/01_11:25:04	3669		16	377856	231424	100	0
1970/01/01_11:25:05	3669		16	377856	230400	100	0
1970/01/01_11:25:06	3669		16	377856	231424	100	0
1970/01/01_11:25:07	3669		16	377856	230400	86	0
1970/01/01_11:25:08	3669		16	377856	231424	100	0
1970/01/01_11:25:10	3669		16	340992	195584	84	0
1970/01/01_11:25:11	3669		16	377856	230400	100	0
1970/01/01_11:25:12	3669		16	377856	232448	102	0
1970/01/01_11:25:13	3669		16	376832	230400	100	0
1970/01/01_11:25:14	3669		16	376832	230400	102	0
1970/01/01_11:25:15	3669		16	377856	230400	100	0
1970/01/01_11:25:16	3669		16	377856	231424	100	0
1970/01/01_11:25:17	3669		16	366592	223232	82	0
1970/01/01_11:25:18	3669		16	377856	230400	100	0
1970/01/01_11:25:19	3669		16	366592	198656	86	0
1970/01/01_11:25:20	3669		16	377856	230400	100	0
1970/01/01_11:25:21	3669		16	366592	214016	86	0
1970/01/01_11:25:22	3669		16	377856	230400	100	0
1970/01/01_11:25:23	3669		16	334848	192512	96	0
1970/01/01_11:25:24	3669		16	377856	230400	100	0
1970/01/01_11:25:25	3669		16	334848	192512	92	0
1970/01/01_11:25:26	3669		16	377856	230400	100	0
1970/01/01_11:25:27	3669		16	334848	192512	100	0
1970/01/01_11:25:28	3669		16	377856	230400	100	0
1970/01/01_11:25:29	3669		16	334848	192512	96	0
1970/01/01_11:25:30	3669		16	377856	230400	102	0
1970/01/01_11:25:31	3669		16	371712	201728	100	0
1970/01/01_11:25:32	3669		16	377856	230400	100	0
1970/01/01_11:25:33	3669		16	377856	231424	100	0
1970/01/01_11:25:34	3669		16	377856	230400	100	0
1970/01/01_11:25:35	3669		16	377856	231424	100	0
1970/01/01_11:25:37	3669		16	377856	230400	100	0
1970/01/01_11:25:38	3669		16	377856	231424	102	0
1970/01/01_11:25:39	3669		16	377856	230400	100	0
1970/01/01_11:25:40	3669		16	377856	231424	100	0
1970/01/01_11:25:41	3669		16	377856	230400	92	0
1970/01/01_11:25:42	3669		16	371712	205824	100	0
1970/01/01_11:25:43	3669		16	377856	230400	100	0
1970/01/01_11:25:44	3669		16	334848	192512	86	0
1970/01/01_11:25:45	3669		16	377856	230400	102	0
1970/01/01_11:25:46	3669		16	377856	231424	100	0
1970/01/01_11:25:47	3669		16	377856	230400	100	0
1970/01/01_11:25:48	3669		16	377856	231424	100	0
1970/01/01_11:25:49	3669		16	377856	230400	100	0
1970/01/01_11:25:50	3669		16	377856	231424	100	0
1970/01/01_11:25:51	3669		16	376832	230400	86	0
1970/01/01_11:25:52	3669		16	376832	230400	100	0
1970/01/01_11:25:53	3669		16	377856	230400	86	0
1970/01/01_11:25:54	3669		16	377856	231424	100	0
1970/01/01_11:25:55	3669		16	377856	230400	86	0
1970/01/01_11:25:56	3669		16	377856	230400	100	0
1970/01/01_11:25:57	3669		16	377856	230400	84	0
1970/01/01_11:25:58	3669		16	377856	230400	102	0
1970/01/01_11:25:59	3669		16	335872	191488	10	0
1970/01/01_11:26:00	3669		16	377856	230400	100	0
1970/01/01_11:26:02	3669		16	377856	231424	100	0
1970/01/01_11:26:03	3669		16	377856	230400	92	0
1970/01/01_11:26:04	3669		16	377856	231424	102	0
1970/01/01_11:26:05	3669		16	377856	230400	84	0
1970/01/01_11:26:06	3669		16	377856	231424	100	0
1970/01/01_11:26:07	3669		16	377856	230400	86	0
1970/01/01_11:26:08	3669		16	377856	230400	100	0
1970/01/01_11:26:09	3669		16	335872	192512	90	0
1970/01/01_11:26:10	3669		16	377856	230400	100	0
1970/01/01_11:26:11	3669		16	377856	231424	100	0
1970/01/01_11:26:12	3669		16	377856	230400	100	0
1970/01/01_11:26:13	3669		16	377856	231424	100	0
1970/01/01_11:26:14	3669		16	377856	230400	100	0
1970/01/01_11:26:15	3669		16	335872	192512	88	0
1970/01/01_11:26:16	3669		16	377856	230400	100	0
1970/01/01_11:26:17	3669		16	377856	231424	100	0
1970/01/01_11:26:18	3669		16	377856	230400	100	0
1970/01/01_11:26:19	3669		16	377856	231424	100	0
1970/01/01_11:26:20	3669		16	377856	230400	84	0
1970/01/01_11:26:21	3669		16	377856	231424	100	0
1970/01/01_11:26:22	3669		16	377856	231424	102	0
1970/01/01_11:26:23	3669		16	377856	230400	100	0
1970/01/01_11:26:24	3669		16	377856	231424	100	0
1970/01/01_11:26:25	3669		16	377856	230400	100	0
1970/01/01_11:26:26	3669		16	377856	231424	102	0
1970/01/01_11:26:27	3669		16	377856	230400	86	0
1970/01/01_11:26:28	3669		16	377856	231424	100	0
1970/01/01_11:26:30	3669		16	377856	230400	96	0
1970/01/01_11:26:31	3669		16	377856	231424	100	0
1970/01/01_11:26:32	3669		16	377856	230400	84	0
1970/01/01_11:26:33	3669		16	377856	230400	100	0
1970/01/01_11:26:34	3669		16	377856	230400	84	0
1970/01/01_11:26:35	3669		16	335872	192512	90	0
1970/01/01_11:26:36	3669		16	377856	230400	100	0
1970/01/01_11:26:37	3669		16	377856	230400	100	0
1970/01/01_11:26:38	3669		16	377856	230400	102	0
1970/01/01_11:26:39	3669		16	377856	230400	80	0
1970/01/01_11:26:40	3669		16	340992	197632	82	0
1970/01/01_11:26:41	3669		16	335872	192512	100	0
1970/01/01_11:26:42	3669		16	377856	230400	100	0
1970/01/01_11:26:43	3669		16	377856	230400	100	0
1970/01/01_11:26:44	3669		16	377856	230400	100	0
1970/01/01_11:26:45	3669		16	377856	230400	86	0
1970/01/01_11:26:46	3669		16	335872	192512	84	0
1970/01/01_11:26:47	3669		16	377856	231424	102	0
1970/01/01_11:26:48	3669		16	377856	230400	100	0
1970/01/01_11:26:49	3669		16	377856	230400	82	0
1970/01/01_11:26:50	3669		16	377856	231424	100	0
1970/01/01_11:26:51	3669		16	377856	230400	100	0
1970/01/01_11:26:52	3669		16	377856	231424	100	0
1970/01/01_11:26:53	3669		16	377856	230400	100	0
1970/01/01_11:26:54	3669		16	377856	231424	100	0
1970/01/01_11:26:55	3669		16	377856	230400	100	0
1970/01/01_11:26:56	3669		16	373760	227328	84	0
1970/01/01_11:26:58	3669		16	377856	230400	100	0
1970/01/01_11:26:59	3669		16	377856	230400	84	0
1970/01/01_11:27:00	3669		16	377856	230400	100	0
1970/01/01_11:27:01	3669		16	377856	230400	84	0
1970/01/01_11:27:02	3669		16	377856	230400	100	0
1970/01/01_11:27:03	3669		16	377856	230400	84	0
1970/01/01_11:27:04	3669		16	377856	230400	100	0
1970/01/01_11:27:05	3669		16	377856	230400	94	0
1970/01/01_11:27:06	3669		16	377856	231424	100	0
1970/01/01_11:27:07	3669		16	377856	230400	100	0
